Observed Retention time,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31
33.79,[M-H]-,16.078607783523097,3.3737736884367444,0.07926632426207313,2.6249612527754596,-0.10602923805474378,0.6492093699809918,2.2232316838343986,-0.4922098485254495,-0.21539590987813115,0.391948350889208,-0.1936078137388938,-0.4203807579916292,0.506204700116519,-0.006656170211585296,0.74347812389069,-0.1681960598414881,-0.25176524595654665,0.20031618472608653,0.9720583874262465,0.30650179450466597,-0.3087911915407845,0.020412447923072875,-0.1376935542601147,-0.22140871268697662,0.07805708065258236,-0.6917459208628884,-0.5137015370495246,0.19718554145125997,-0.19763049367404983,-0.2952585173105825,0.3478795905320244,-0.13483500323133402
25.28,[M-H]-,-1.0147551811415432,-0.307587595758183,-3.979920465613203,1.8487279477866156,4.77774589046644,-3.179811501041627,-1.1463938375875118,-0.7762429156136912,0.8451128681252088,0.13289628060875106,-2.0527968463810784,-0.8318953590462478,1.2969585061223021,0.39751832903334416,0.955332470699772,-0.08623326788683469,0.36247826763671726,0.0474534513819217,0.07971378538987828,-0.10042653809467288,0.00755888364754216,0.5027517100973474,-0.35092610788075085,-0.001488431789441893,0.12177452797178136,0.49861484885082913,-0.15647577748196193,0.040221335137071275,0.3608103953492781,-0.2291980224751249,0.16594012174421793,1.5432691336435425
45.04,[M-H+HCOOH]-,3.0294687073959414,-7.3627098350581655,1.4334446239777963,-2.9988620281495875,-1.071866331210919,0.908591925787753,-1.7858688462513057,-0.4878422153193886,0.8317641661493007,0.0758802081062886,1.0347002651582045,-0.6961287121582242,2.9646509138638457,-0.5848660710476188,-0.16608495779675803,1.4106677058642367,-0.05074871061259472,-1.3191197737386369,0.8913426927130623,-0.7810187860585995,0.19380586434403135,-1.150401789139299,-1.4429992755655923,-0.3467581518856626,-0.004544223820866138,0.28611399394314035,0.8258482569861093,0.07258153485285648,-0.0368104532821642,0.1859941684073071,0.09761786776293666,-0.2767432745723073
53.47,[M-H]-,5.453856727112986,-1.8953979952220956,-2.3170388855451653,-6.273503611041136,-0.9328240796496224,-1.8304437922766892,-1.353109453348723,0.21807861066945747,-0.5888150106637436,-0.894332833229967,-1.4181272286447622,0.745604201018886,-3.671236206860372,-0.6790424409886765,1.0713541251944154,-0.48570724797709197,-0.2899190484641878,0.2671803903370624,0.6460705650473024,-0.9096835930671221,0.3199462290355537,-0.12968679505811154,-0.03824218702190106,-0.19563098618214225,0.006117932515283946,0.1105677544839563,0.34023640715221154,0.18492692311577036,-0.3248267989409167,-0.046709867397826635,0.031170580359061884,4.858448896219045e-05
23.78,[M-H+HCOOH]-,3.5090371487981624,-3.0961768182755285,2.663299046820198,1.6410606868525754,4.311362480327961,-0.7976360420692525,-3.621063248812715,4.745563868195776,-5.900107524209422,-2.1315169179121605,0.33968289062477436,1.0128062050041697,0.9430170271325494,0.23943496026107922,-1.8385036876934042,-0.15401402130568595,-0.5406041507832048,0.28564399425390796,-0.15607451696720204,-0.02290443326516888,-0.345697635887778,-2.330661778868162,1.633855384253476,-0.6812754710587678,0.8747088098204407,0.5940494405016086,-0.7814277095740427,1.0002051198423514,0.1961751438188777,-0.10256020587067197,-0.08341847001087549,-0.02759687454950712
33.11,[M-H]-,16.041509755533855,3.143850158919973,1.991755203570366,4.089181581897234,-0.044946959980234444,0.24103549295608848,-0.21739288723993172,-1.8253585663637029,0.4555141833702894,1.0469802011554388,1.7307900106808003,0.2299360339088428,-0.9849554506827929,-1.0043015295609379,-1.0018094915294131,0.1264786580582903,1.4272791254513308,0.6796045780431818,1.2393350599364596,0.5221491151336359,0.6755801173753218,0.038534831270978516,0.7791413170367988,0.49942341709926524,0.20632037858716007,1.5540940892357562,1.0518102158086182,-0.512179713942599,0.8312100585260771,0.850303894834842,-1.0834756211860284,0.30422827681832426
39.24,[M-H]-,16.199388328051352,1.9282812133641345,2.8257840923722726,3.9416582564937612,-0.7427956784409029,0.4749979873663222,-0.3017423601201917,-0.21292220608839865,0.14800854662365448,1.2008465931759458,-0.6966077171401778,-0.9357361821751875,0.06184280040096729,0.7537090288651387,0.4803086213865486,0.25844076027229507,-0.4585745727704299,0.4889277341401437,1.1361853767752315,0.2167820121207484,-0.5164648911982944,-0.06857733341567292,-0.385544856581645,-0.051599799376376904,-0.14909631817368627,-0.5436620419886218,-0.2138127127961108,0.1533517399532406,-0.3604171756569801,-0.2606592100158846,0.4217505847756231,-0.06615267577012131
17.59,[M-H+HCOOH]-,-2.436166184939569,-1.2219229150722561,-4.5313263335167635,2.751125866931966,-3.7309832245214456,0.7329656682598008,-0.2795757485939876,-1.6899239226612326,-2.108181685835999,-1.7049417100759598,1.3133112145599264,-1.7117517090909091,-0.10546531974159508,0.4009653363858074,0.4072685226957785,0.198730722267742,0.004581851729568414,-0.07364030405262473,-0.18721405347139536,0.2476786698861235,0.11505684230372341,0.0514147417828222,-0.09221513829326874,0.6765212711491181,0.5484918899915372,-0.21601186582738327,-0.17635696144437912,0.1228847729278493,0.14136183439315272,0.03077139631575614,-0.09286818339670215,-0.0207330484529532
8.68,[M-H+HCOOH]-,-2.615316588979287,0.43271569456462566,0.6378978496607522,0.03146289763293795,0.6040548301878401,1.177175671661901,1.588717895924067,-0.5178073536965134,-1.0303846803504217,-0.6376299950280658,0.035171061057893235,0.39984097227532583,0.7292644629161759,-0.8671999722242466,1.3122339984781481,-0.39825882564024095,-0.4646587082376446,-0.6299119152944487,0.0867765017284591,0.41342986103651863,-0.4259380640608928,0.37739046690939354,0.06139215637688164,-0.10811619623741954,0.22061816329596776,-0.043835368945679666,-0.27758249502301885,-0.251733811201995,0.1030173313183119,0.11744019235807511,-0.3607786871003725,-0.2675771330469464
19.13,[M-H+HCOOH]-,-2.1064837252978275,1.0025342930237389,-0.09667946676024361,-0.08279927736177063,1.8453778484418524,0.6987888009609997,1.5299540437452013,0.5489644340750681,0.2765173947447631,-0.2534290201489709,-0.11108678010834408,-0.5168739124263112,0.06725140971189786,0.39066796814362903,0.41635559505977104,0.002566960820225695,-0.6396182271578287,0.2875321899162412,-0.29672176467826017,0.7297605617559721,0.2502956440893867,-0.3951315567774619,0.4731204997070101,-0.34381127249438487,0.565477700851283,-0.6742201666373061,0.32727086628228624,0.008201464859098182,-1.0035442387487858,2.750411135517838,0.6885354277617908,0.4100775276568072
19.09,[M-H+HCOOH]-,-2.4163783181671037,1.0511795934745751,0.2972112312652242,-0.3303071850121082,1.4378262867871106,1.1356958941641357,1.7744096852007678,0.32517259364679996,0.5279685327973734,-0.39138719274557515,0.19642105553463138,-0.6090329044998469,-0.11538532092844415,0.3493988732092965,0.2847597359247187,-0.3899581504517085,-0.25690618875407,0.07418027706224861,0.11421836931749828,0.15033255791467287,0.0324599355235139,-0.0714378669656054,0.1796764738666191,0.11973738293915637,0.1362132833322649,0.07281397524924484,0.018601570436190363,0.05279220651007336,0.049871722042295424,-0.2735817462252084,0.008596382422110985,0.19556333010806393
20.46,[M-H+HCOOH]-,-2.4163783181671037,1.0511795934745751,0.2972112312652242,-0.3303071850121082,1.4378262867871106,1.1356958941641357,1.7744096852007678,0.3251725936467999,0.527968532797373,-0.3913871927455756,0.19642105553463143,-0.6090329044998459,-0.11538532092844465,0.34939887320929536,0.28475973592471865,-0.38995815045170923,-0.25690618875406984,0.07418027706224849,0.11421836931749857,0.15033255791467265,0.032459935523513186,-0.07143786696560565,0.17967647386661986,0.11973738293915658,0.13621328333226504,0.07281397524924506,0.01860157043619047,0.0527922065100737,0.04987172204229548,-0.27358174622520837,0.008596382422110593,0.19556333010806418
50.04,[M-H]-,-0.21301348653493765,2.7084202648459743,-0.3907749306988811,-2.9446156744571383,-2.52392004121749,-1.1603190820216958,0.7347399073828149,-0.7200862593936042,-0.4533892858376066,1.1534273815376643,-1.9786854352285732,1.0504354242670462,-0.31231402981802675,1.0891233857172018,-1.9222792034342286,-0.9045503410230402,-0.21176955917396048,0.93569847375719,0.32964969255384535,-1.321059258529904,0.293398630318664,-0.10870516332919307,-0.3093049916089429,-0.14904000774030657,0.06760874985238023,0.12333969288200178,-0.39766321879144334,-0.07494191194175255,-0.2543933243138271,0.12723488448229847,-0.18082724699379057,0.08046901688505899
14.4,[M-H]-,-2.4374938546895493,-0.17307838326282307,2.723620987996154,0.9359291354983179,0.9224661468298251,1.0657947702626274,-0.5206730756378566,0.26304503308006477,0.7270871717723937,0.5504615834001737,-0.027140047737110862,-0.8193982702439131,-0.8103959105058511,0.2957996608814145,0.3238889707887172,-0.8603542954900092,0.9840265093582468,0.30065694540868565,-0.1803987260339024,-0.11070853556757025,1.0175264274782514,-0.15085270354703612,0.09674092072371096,0.26787477532216836,-0.4143565722622564,-0.5073320529171432,0.2478519245943079,0.6241697163704437,-0.20038613022810456,-0.20470921404706643,-0.09075030229238935,-0.09822989448574895
50.83,[M-H+HCOOH]-,-2.617829183821257,-0.5424847020257283,3.0789737604920604,1.2855189086133196,0.42732438647496773,1.0838049930635576,-0.7091357240813815,-0.32107188369607725,-0.406923531629197,0.4390611591284791,-0.008933467669082148,-0.12888532655788384,-0.18978262812541338,-0.6426625457761419,1.0115797875112853,-0.9443668436552672,1.0658334392439148,-0.33383587362558564,-0.3258214624611449,0.17989344416315922,0.511564319125957,-0.15163949072910243,-0.030708109604395527,0.07965495040408554,-0.3030654639303182,-0.31096073015522624,-0.5406794229732628,0.13181853901369797,0.013667186541888782,-0.055836638691333075,-0.05236381295259063,0.3612897125308597
19.44,[M-H+HCOOH]-,-2.6195960416283435,-0.46525531614910176,2.8908949501620373,1.1951743450009213,0.37731970788068436,1.1132786168258568,-0.4778140095216786,-0.48571734337385913,-0.5356831828852587,0.33843125315174677,0.025545699231450704,0.0868490618170317,-0.13490610355807864,-0.781032036600706,1.1386388615286547,-0.9427145518762393,1.3127826481497704,-0.4700330597332238,-0.15697022656964996,0.3304041536353232,0.7850625775997201,0.12412376792921416,0.3632029077506216,0.32637375370153343,0.0012536342392030402,0.5730941542174124,-0.07307012303512186,-0.06574321584885656,0.09587981443811631,0.026991607292812574,0.45615619585826755,-0.24546222714760588
14.9,[M-H+HCOOH]-,-0.8647771148558546,0.17918842572125573,-3.9149408777625783,2.2375324691436975,4.966090841514022,-3.4756382776603867,-1.830108515041561,-2.525530630298338,1.4311162033816514,-0.1435553996867514,0.20845309387872174,-0.17646245191490473,0.08538426305183926,-0.9914741175430083,-0.975136592502082,0.20099450801265362,-0.6224515582683957,0.06385757382116375,-0.05047946487969541,-0.16653480810563756,-0.5382446657606147,0.36339974683126974,-0.3163717967347272,-0.32686877207452214,0.243009021177705,0.20059823085521228,-0.11188649643922009,0.10712775988183983,0.12751632525943174,0.02773145092118033,0.147369602783493,-0.2507105517302443
17.81,[M-H]-,-2.4163783181671037,1.0511795934745751,0.29721123126522414,-0.3303071850121082,1.4378262867871106,1.1356958941641357,1.7744096852007678,0.32517259364679996,0.5279685327973734,-0.39138719274557526,0.19642105553463138,-0.6090329044998468,-0.11538532092844456,0.3493988732092959,0.28475973592471865,-0.38995815045170906,-0.2569061887540703,0.07418027706224906,0.11421836931749849,0.15033255791467295,0.0324599355235133,-0.07143786696560475,0.17967647386661947,0.11973738293915624,0.1362132833322646,0.0728139752492447,0.018601570436190422,0.05279220651007386,0.049871722042295286,-0.2735817462252086,0.008596382422110992,0.19556333010806415
45.71,[M-H+HCOOH]-,3.74686426765377,-5.689535545023632,-1.9995232522622626,-3.9096582584198356,0.9954862346594153,-0.19677238040413908,0.7819879660855696,-0.5334374671933251,-1.1129819129754608,-1.5407144760018006,-0.6232897098469301,1.077534400865419,-3.1376081408373646,-1.3432547644494182,1.9551592989531648,0.644560402319185,0.2994374724818031,-0.6925996098856281,0.17539693755231087,0.48062060348754837,-0.2804489108392829,0.15075486809739977,-0.11450940884329765,-0.2762405864433605,0.3201368068540679,-0.07034576521850006,0.20896590937674506,0.18917749826070987,0.08418132120477474,-0.03777627378578221,-0.08571642676636784,0.1282895806886821
39.89,[M-H+HCOOH]-,-0.72764078283425,4.84043816482579,0.18000412071815206,-2.076206055505583,-0.6417244882085579,-0.8464500231632713,-1.24996570654103,-1.0683910984539626,0.48375920343633466,-0.17836247726744808,1.6800075994582793,0.639898719025174,-0.9406928892175564,-0.8935140494613527,-1.388980389399252,-0.8239874669558209,-1.4148571187577823,0.6057391633526854,0.20948358008319823,-1.117812413096296,-0.28985740691076756,-0.16644605065567009,0.05860733353192684,-0.07187666165163674,-0.027115732565911845,0.22147332825238505,0.03165636087980329,-0.3716795690812307,-0.15767747358911358,-0.12265365836287888,0.12968812674562918,0.3403266697098205
17.73,[M-H+HCOOH]-,-2.394298057983201,1.091770247188021,0.339006233342742,-0.3064263271480387,1.4505881627364066,1.1446928658845619,1.7799690352883841,0.23279163937294367,0.5413973020744441,-0.3375216016715491,0.296925174853865,-0.5027630939829577,-0.17058050248914722,0.4123653110412982,0.24002799897240856,-0.3388618888928811,0.14222559958464168,-0.03353198311974739,0.2480994074562343,0.3167457873143622,0.34094259971846813,0.11137787259441219,0.6528396347628848,0.38683525344306874,0.49493569332454124,1.1691048799336148,0.33817519662355916,-0.27401905051758857,-0.18194861165690512,-0.24452438993108683,0.5535496955358472,-0.36125536007003645
50.49,[M-H+HCOOH]-,-2.4785211804596807,0.0014770227788198941,3.026738609050536,1.681024944947174,0.7736847162819338,0.6204103336131325,-1.5185972954330573,-1.8900399845201477,0.0342450102664612,0.19713982977346717,2.3494159281257483,0.8572840450926951,-1.0956730558230023,-1.7435117228944699,-0.5423015153867499,-0.26795942790248806,0.36501343966207533,0.10394211774931068,-0.5221732538800907,0.02088297304547145,-0.04579431830156577,-0.11685366845764662,-0.08652004632697076,-0.050530664711888724,-0.4309479191253369,-0.5021189246729254,-0.39778616418897145,0.14806193268648324,-0.013531303442186485,-0.036832068497248384,0.07517700851989292,0.34879612818687994
