Observed Retention time,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31
33.79,[M-H]-,10.150516772755157,-38.918666462736866,12.670024587234646,-0.2874158569357777,0.9506254210175582,-3.7768349104891366,4.630328890013724,1.5266751567421657,-0.8053773012196774,4.26474070063578,-1.7581396434358298,-0.42902743832850626,0.0033358467403841806,0.9159971732633843,0.8607538588753167,-0.2590750113534863,-0.05843945031287305,0.3939539561867261,0.15212594016424796,-0.05269360446634195,-0.44311800374877874,0.14077835066777325,-0.11394847950099282,0.09785051158974672,0.9856046109052267,0.3704012987639385,-0.14222892479477092,0.7059075109531308,0.045350541279524995,0.42248536980504325,-5.997732667588438e-06,-4.1105079318607675e-06
25.28,[M-H]-,-63.660529420892566,-1.3968395911124283,-13.980497870522159,-11.248433463138952,-5.402204031411027,4.44470573114115,6.644245971157659,6.189513364555866,2.415274168603753,-0.41308572500038265,0.45496949377119866,-1.9388944755927573,-3.221678220197063,3.832834438811155,0.1396489822351345,-1.143579009573364,-1.8175025244075196,0.5924293962903662,1.5324889730983333,2.072680882635943,0.1153325002607272,-1.8584145462666757,3.5387587459575696,0.7592815820830823,0.5354483049799369,2.4233103285109983,-1.3377994646058757,-1.0157763329043072,1.259089691195784,-1.3830679866440343,-1.3382140940407614e-10,3.5732900198885984e-11
45.04,[M-H+HCOOH]-,60.19527891506259,1.8497555674072157,6.525833798878237,14.343771708182912,-2.423705225859416,-2.6700443111293293,-4.51919286963876,6.3277429696941105,1.5163283355856272,1.2884393529421496,1.5265438174807562,4.5236814322281615,0.5084799343283202,1.6985247634785994,1.0467045124571828,0.6112125754014132,-1.4406256927923125,1.5974484088271985,-0.563616952922497,1.1344567485280472,0.5831390158927416,-0.5648477373708962,0.06138287410128066,0.07803766595013092,0.20693448977063977,-0.408654630000667,0.0025756711983371903,0.24623244938968558,0.014370919779103096,-0.0949312864333369,-8.669490108899316e-06,-1.0299686112136824e-05
53.47,[M-H]-,37.95417133222344,8.476221661806319,17.280486391104176,8.776143369172477,-1.6691226587730714,9.218155360409003,0.054095344454713146,1.2763194300401282,-0.6751746711686882,1.4087248538496693,0.6995272940037096,-4.778441404056332,-5.269930996292733,0.09681307741685767,3.318736103051922,2.3176337104317346,2.7921083052823046,-0.5930472208777365,-0.1797732849945045,0.815757517463038,0.6540210476392463,-0.239974857999348,0.19908698075565417,0.672671810867888,-0.1261658853161487,-0.1838488392586975,0.40740339190481667,0.384848121621295,-0.11872521857283332,0.03657700815650478,-2.286819104712254e-06,7.865846048065645e-07
23.78,[M-H+HCOOH]-,107.8500986099531,7.059876618307008,-1.935449864109387,-3.1208369584333533,2.9059283929313438,-0.8821475707082526,3.125232379731046,-5.712687461995199,8.799815652316893,3.744822315793329,-5.563133032487699,3.080649802615896,-3.057754441729511,-4.3196927807122325,-4.148430273806476,6.0443417396266454,0.9655552181974085,1.9846087163747042,0.7709304027241937,1.779413570700112,0.4779849977669259,2.6388639905846376,0.6641457957389563,0.38627388439691573,2.1900482907964314,-1.0365199578570623,0.08958066773524317,-1.6546657890712453,0.9055924689673138,0.1708233392782704,1.1898874452404941e-10,7.924381795667238e-11
33.11,[M-H]-,7.878962771563358,-35.01048825939581,13.527412238844146,-3.832996510253114,10.90754552118291,-0.9365236405297848,2.856397448065777,-0.3131679473091777,-0.20621729013542367,1.7202808990629368,-0.8954435793448909,-0.43626864974848645,1.400319560002902,1.1381656643667946,0.8802769092844863,-0.22591236815534294,0.23484694116504046,-0.30983711154732413,-0.35638433731633995,1.0252274603650724,0.8784953223599754,-0.24386224271322082,0.12514253723775468,-0.7137239474820004,0.5513660591621982,0.5655428547524769,0.11202451294667706,0.4496228544155714,0.6667385049531265,1.007738500785158,1.6735308475988122e-06,3.2677252589974317e-06
39.24,[M-H]-,57.53588546190534,-34.54041537677504,13.55416578759296,-4.736580473005944,6.525201849256479,-3.9533575449024174,5.811515675621213,0.3215900096545015,1.58452243697957,2.255486840953965,-0.2907414466099254,-1.7856972905144588,1.7951093071885633,0.11006204543195275,0.6565062168036342,-0.18150382082066172,0.16517911629666,0.06925499329442104,0.20951091495023366,-0.8347152023994899,-0.7988041498121662,-0.3728489879146126,-0.0464616644100551,-0.14532976873667108,1.178103187708951,0.39042413671716397,-0.3487570689443477,0.27325182941039494,-0.1676299292865505,0.3108439193830346,1.7370321731258373e-05,-5.903127790955838e-07
17.59,[M-H+HCOOH]-,41.60571514575811,-21.24226050960239,-13.866433908622081,2.2037710274019062,-5.7462848565133315,7.727869982109536,-4.967262907374286,-3.4314095712569546,0.6309895088763428,-4.769802548557851,1.4098208535348948,1.9064167942157244,-0.002102737101621876,-1.0572347500905455,-0.7877066747743144,0.008239666781362674,0.8997639470984943,0.8882495766462272,-0.5936141178148948,-2.4059812064580557,-0.01376928997828173,0.8596778356254552,0.36972605892046956,-0.36976931125506884,-0.38626551807712967,0.6494462744638587,-0.3767865854618934,-0.08701229014224307,0.17085832741529497,0.01756678416996561,-3.666752287649894e-07,-2.0707947126653452e-06
8.68,[M-H+HCOOH]-,-5.334155132210975,3.5375209544470514,-5.336882090795271,5.782656008463855,-2.380866444534064,-1.2814703917462937,-0.249812538447103,-3.2600248590907333,0.6785411793160989,3.9024795064072433,-0.8746331844189479,2.556470904401486,-0.9308461313516461,1.5690954970173856,1.1883228114556952,-1.7868205569843871,0.12494636708990382,0.8961781848048956,0.32602846713179184,-0.6454574593523527,0.5741102699626981,-0.7322145921642559,-0.4828669326648422,0.42292104758619786,-0.005507691790298232,-0.3467793055924413,-0.11805900954978073,-0.0059578971960463625,0.2631353736359565,0.097619515115928,-8.748228721153782e-06,-5.3040621566914365e-06
19.13,[M-H+HCOOH]-,-16.638539899387,6.438385217288267,-4.153315998875314,-1.4964759200066218,12.310738214738938,-3.883956001548583,-0.19913300073590745,-1.5049190685969018,-1.2844576471122688,-0.37243916693104157,1.980779984514987,2.936189077436457,-1.832898343786979,-0.7384262989537133,-0.28494046382459054,-2.18485955864482,1.1045585789044239,0.4401485662190881,-1.4448314652752883,-0.9577213031418743,-1.0921107312835463,0.03795547742190723,0.28683473837937906,0.2363508762140925,1.698416335016351,1.8559961355403682,4.6639753601113245,0.3444692625220927,0.04388704019215533,-1.124807311609092,2.4944409524998154e-10,7.927562548347903e-12
