Observed CCS,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63
365.47,[M-H+HCOOH]-,-0.6024588568013337,0.7402785270422921,-0.3556676797201515,0.05181549935400338,0.5733202197904712,0.0024646685154995746,0.101185503406818,0.19169769161405567,0.10679743711054723,-0.014757365638291086,-0.021619695408692605,-0.11120938994260111,-0.05981728751600749,-0.0031912736102173407,0.018643193249612246,-0.12441297744158425,-0.04822162253106754,-0.014940917076482579,-0.05995119369631849,-0.003958515203310004,0.005434866378037677,0.0065462075717650885,-0.0017313537253314866,0.022820276423538503,0.019572642469216944,-0.01358624952898477,1.3957018531195809e-16,-1.3452447111154308e-16,5.342576321903105e-17,-1.582999390962671e-17,5.29542980204396e-17,8.56764728352863e-18,1.0023575256693102e-16,-7.955469045315127e-17,8.55272998663264e-17,1.7789776286642557e-18,-2.144571342362361e-17,-8.020349289584629e-17,-1.343201001828317e-16,1.4829314562038417e-16,-1.076409824104982e-16,-5.3161462075669974e-17,3.642756493021951e-16,-3.594184886567504e-16,-1.1807181903660289e-16,-1.431890727955054e-16,1.289566985057793e-16,6.617516497471622e-16,2.6726439074806583e-16,2.7690785192687494e-16,-2.3897101120896294e-16,-3.267400035858479e-16,4.2141584029866546e-16,-5.431156681716194e-16,-2.608146545882551e-16,3.7080660556663955e-16,-5.453874356499859e-28,2.587976665228777e-31,-2.611056679824379e-29,-8.77115250884611e-30,-1.3635003783386018e-29,-4.672122735491552e-29,3.282873834408262e-30,-3.622741154087886e-30
367.09,[M-H+HCOOH]-,-0.6024588568013336,0.7402785270422921,-0.35566767972015145,0.05181549935400338,0.5733202197904711,0.0024646685154996245,0.10118550340681821,0.19169769161405573,0.10679743711054684,-0.01475736563828917,-0.021619695408692154,-0.11120938994260104,-0.059817287516007324,-0.0031912736102179644,0.01864319324961275,-0.12441297744158444,-0.04822162253106706,-0.014940917076481548,-0.059951193696318635,-0.003958515203309803,0.005434866378037336,0.006546207571765131,-0.0017313537253315764,0.022820276423538455,0.01957264246921687,-0.013586249528984722,1.3577515206853797e-16,-1.524642119649893e-16,7.621578368148338e-17,-3.000093945268671e-17,8.062532860735291e-17,2.1282091216358013e-17,1.304254864573451e-16,-1.0690950990844532e-16,1.2778350080344232e-16,2.837051962912702e-17,6.754245045831751e-17,3.7218324468577624e-17,5.709417136233106e-16,-3.751678249521528e-16,1.607861242774867e-16,3.102056688315968e-16,5.534959175856313e-16,5.526803014783152e-16,-1.1299194667373105e-16,-9.226172405918016e-17,1.138475598747043e-16,1.4628342910979818e-16,5.875336533996964e-16,-6.6917869579349855e-18,-1.7949951867060674e-16,1.0718851202491564e-16,-1.5901563473840255e-16,1.9212389010040786e-16,2.1328849483504113e-16,-9.717400585636256e-17,8.09837730926568e-29,-1.7315025487962398e-30,1.590660910336082e-29,-2.5233386582991226e-29,-4.1680496795819454e-30,1.6726966324661464e-29,3.0069114369803634e-30,-7.661704732624729e-31
306.95,[M-H]-,1.9357499315557125,-0.14767354951989864,-0.0638889534880531,1.0495786034833832,-0.2713970316179167,-0.5153801491900344,0.2540189257225461,-0.46077337307134486,-0.4006566183991356,0.1910861663547247,-0.06717329643328902,-0.5584271193014587,-0.2657151041594937,-0.273647217206133,-0.1255695828316458,0.5575715272589291,0.12428663733255403,0.07567204302339375,0.23753975642541394,0.153439851248366,0.006575534345550967,0.005356429419907571,0.012752685103391524,-0.016089425670781303,-0.014305751961632137,-0.005553430133417149,2.084432963508442e-16,1.2526850494820261e-16,-2.3813461760315766e-16,5.3971068753484254e-17,-5.585717624552528e-16,5.3522723300659536e-17,-9.250739792724693e-17,-3.7864563125026106e-16,3.571890922929785e-16,2.9444941298986047e-16,-5.615924297208058e-16,-3.5291426902558596e-16,3.7538069786479524e-16,3.557523599313179e-16,-5.277803262885132e-17,6.125139733200171e-17,-2.869061303990553e-18,-1.782426453658689e-18,1.0546671779789862e-18,1.4022802044949516e-18,5.595438067993721e-18,-1.0053723461129098e-18,-9.383749870026586e-19,-2.7714401445779877e-18,1.4380707856641927e-18,-3.452948463503349e-19,2.404153644172309e-18,6.945933804337569e-19,7.055738557653745e-19,2.76025368527251e-19,-1.2140049850155203e-31,4.02390739871693e-31,-3.3538851725023205e-32,1.439143375424533e-32,-1.9608020024366894e-31,1.961377862940488e-31,-9.657994945680008e-32,1.142044458234121e-31
318.86,[M-H]-,-0.6024588568013337,0.740278527042292,-0.35566767972015145,0.051815499354003376,0.5733202197904711,0.002464668515499619,0.10118550340681955,0.19169769161405573,0.10679743711054694,-0.014757365638290876,-0.021619695408692324,-0.11120938994260111,-0.05981728751600716,-0.0031912736102177566,0.01864319324961239,-0.12441297744158439,-0.04822162253106733,-0.014940917076482629,-0.05995119369631845,-0.00395851520331019,0.00543486637803734,0.006546207571765104,-0.001731353725331584,0.022820276423538677,0.01957264246921703,-0.013586249528984738,1.6124009775037214e-16,-3.69974796572762e-17,-7.420471883438623e-17,6.45108702569746e-17,-8.945303108331894e-17,-1.0091560859132656e-16,-1.5767640158214462e-16,1.4481463203123273e-16,-1.3032995703766487e-16,-1.445784349685542e-16,-2.1947454922626813e-16,-9.155391873922168e-18,-3.519357386380707e-17,1.1094686998671618e-17,-3.420102116246264e-16,-4.803689190778606e-16,7.584626109037224e-16,-1.1977673494749223e-16,-3.1304387258719215e-16,-1.0318600463653581e-16,-4.702236062281962e-16,3.226818348320546e-17,-1.5510767768597595e-16,-2.1148084500578786e-16,3.8597317288607554e-16,9.868874078787957e-17,-2.6380687814134324e-16,1.5771123051459022e-16,-2.355912738510143e-16,-1.9324161813397486e-16,4.914636635957757e-28,-1.9785433689413297e-30,1.7305334293545883e-29,1.484392475247349e-29,2.814289389188641e-29,4.23669045575446e-29,-1.0842464899761915e-29,8.013956100911111e-30
300.45,[M-H+HCOOH]-,-0.6024588568013337,0.740278527042292,-0.35566767972015145,0.051815499354003376,0.573320219790471,0.0024646685154996184,0.10118550340681781,0.19169769161405567,0.10679743711054697,-0.014757365638290967,-0.021619695408692265,-0.1112093899426012,-0.05981728751600699,-0.0031912736102176873,0.01864319324961268,-0.12441297744158479,-0.04822162253106739,-0.014940917076482235,-0.059951193696318836,-0.003958515203309945,0.00543486637803734,0.006546207571765293,-0.0017313537253315118,0.022820276423538507,0.019572642469216694,-0.013586249528984712,1.5291163802524684e-16,-7.405383266857306e-17,-2.648354488122163e-17,2.972030855657464e-17,-2.7021459389385524e-17,-6.525430853099045e-17,-7.416669970290156e-17,5.78410167301434e-17,-1.229691656086204e-17,-6.961221760332426e-17,-1.1523392597878647e-16,1.0957247733027392e-16,3.0632895786056463e-16,-2.098467913908731e-16,-9.58374946621666e-17,-1.7517099325823554e-16,-4.3559745338912644e-16,-9.569687825132475e-17,5.222479322196983e-16,-4.542238770252487e-16,1.7262554394536976e-19,1.0317359487933235e-16,3.626193765400275e-16,-4.224906402391949e-16,2.613629076555295e-16,2.0289340688078056e-16,3.7513638922695416e-16,2.8886305834047096e-16,-5.049088517261526e-16,1.7668016606884148e-16,-1.341465530546257e-28,2.730270597909237e-29,-1.6475919214592004e-29,-2.0294984710528254e-29,-1.9284419827484533e-29,1.733398323604122e-29,-1.028624839135757e-29,1.6312623550351543e-29
324.4,[M-H+HCOOH]-,-0.6024588568013337,0.740278527042292,-0.3556676797201514,0.051815499354003376,0.573320219790471,0.002464668515499619,0.10118550340681795,0.19169769161405573,0.10679743711054694,-0.014757365638291012,-0.021619695408692276,-0.11120938994260125,-0.05981728751600741,-0.0031912736102175485,0.018643193249612548,-0.1244129774415843,-0.04822162253106734,-0.014940917076482286,-0.05995119369631832,-0.003958515203310352,0.005434866378037633,0.006546207571765277,-0.0017313537253313713,0.02282027642353853,0.01957264246921685,-0.013586249528984764,1.5661688823212333e-16,-5.652521177906214e-17,-5.2710257890631016e-17,5.816067522025908e-17,-9.570040533017924e-17,-8.810329373999195e-17,-1.0266361280998567e-16,1.313594322103984e-16,-1.2016782525598658e-16,-1.1481734391118967e-16,-4.56458823569121e-17,-3.8099857815648553e-17,2.3003174565228497e-16,-1.3765808422113547e-16,1.0308883414016076e-16,3.4735583878760056e-16,-3.5403291305865293e-16,-3.8663219470626703e-16,-3.785190175303087e-16,-2.50421511487222e-16,1.531461125540343e-17,1.210951263567588e-16,-6.103224119127035e-17,-6.320097694598526e-16,-1.2156615441799252e-16,-7.876074308462927e-17,-5.590798903796513e-16,-5.441098131887925e-16,1.6954505327044728e-16,-3.03738586680296e-17,9.969517104259211e-29,-2.701371382673252e-29,2.598452867603379e-29,-5.0389862280186917e-29,4.1992869129811427e-29,3.2514563728690416e-29,-1.629452864686806e-29,-1.547410673346419e-30
356.51,[M-H+HCOOH]-,-1.4725469489488905,-0.601165130981891,3.135388859629247,-0.05022136805113863,-0.21263164414485922,-0.5798948123730988,0.1311096883205383,0.1897543266887501,0.07531414430919922,0.03155653481770939,0.18916083485532503,-0.1200815944587795,0.1506317945084283,-0.0316696715186369,-0.09047950346892884,0.10414963545851137,-0.24665441877685967,0.04915958009939631,0.015616369220392834,-0.11837141687038007,0.01902494423363626,-0.24704555199891384,0.005095555760267832,0.07450135681613979,0.05541279575808243,-0.0011896481826797092,1.8179481618124097e-16,2.9060331256086697e-17,-1.1181205257204182e-16,6.446095461270575e-17,-1.29637900877094e-16,-8.057018919832042e-17,-1.6760448144083707e-16,1.7623657089396137e-16,-1.8644109062255685e-16,-1.120351423841842e-16,-8.683555118887743e-17,-6.527901437247027e-17,-1.9421680310648473e-16,1.157862627291341e-16,-7.982896846109136e-17,-2.526404309929797e-17,6.316042277630644e-19,6.565011990135268e-17,6.847575783884997e-17,-2.338955001628704e-16,-1.026220781280015e-16,1.5136500670679293e-16,2.2952424710561e-16,-1.5525628747342634e-16,1.7858981915645367e-16,-2.2484864760819897e-16,4.3896228805981565e-16,7.278219586108364e-17,8.645359976311594e-16,-1.3299451502354761e-16,9.416149752150427e-29,-3.8955592519443333e-29,1.493862953266952e-29,-4.629356557252851e-29,1.6836960963210642e-29,4.550997897357841e-31,-7.479797819862508e-30,1.3703913201767556e-30
388.73,[M-H]-,-0.6024588568013337,0.7402785270422921,-0.3556676797201514,0.051815499354003376,0.573320219790471,0.002464668515499619,0.10118550340681788,0.19169769161405573,0.10679743711054694,-0.014757365638290994,-0.021619695408692293,-0.11120938994260123,-0.059817287516007275,-0.0031912736102177046,0.018643193249612614,-0.1244129774415846,-0.048221622531067126,-0.014940917076482377,-0.0599511936963183,-0.0039585152033101085,0.0054348663780374494,0.00654620757176531,-0.001731353725331493,0.022820276423538524,0.0195726424692169,-0.013586249528984684,1.334831740918801e-16,-1.6232641807426845e-16,8.997990754343446e-17,-4.271754958819629e-17,1.0747317751724748e-16,4.258822557091569e-17,1.7206207765839484e-16,-1.573766691006313e-16,1.7182965809406646e-16,5.0271385880441905e-17,-5.490812387915408e-18,-8.747684173018912e-17,-3.2970156401340596e-16,3.031469800605418e-16,-1.5108256927297394e-16,-1.4315117844520787e-16,4.828242333248505e-18,2.3670119914856636e-16,3.9667481954359364e-16,2.898035093724019e-16,2.178312603144088e-16,-3.1942326453215783e-16,4.939588073767988e-16,-2.5778014581093944e-16,4.822074511288773e-16,-4.016243296230811e-16,-4.359381020322389e-16,-3.493895815508141e-16,-2.9010032269121893e-18,1.647073441897264e-17,-2.0207024210870784e-28,-3.428421987896824e-30,2.49983946412205e-29,2.8401312653624804e-29,-4.571121297653201e-29,-7.351823962556517e-30,-5.064128567789171e-30,1.1243687917122777e-29
301.95,[M-H+HCOOH]-,-0.6190977933063252,0.44139921660996323,-0.029625442699237715,-0.5219811781369206,0.2813049915178136,-0.36253492361364936,0.11081943357556445,-0.38507851364431156,-1.8172090801835528,-0.7415616110259151,-0.5296457307497546,0.46738623381715394,0.18129777547569528,0.14056238490279582,0.11353282768735724,-0.18618496679100133,-0.07381258360189555,-0.03153342455694566,-0.042640789937167856,-0.04024736416049431,-0.06272293113400583,0.007530021849504395,-0.03254336411895367,0.008050209432487245,0.014386314456813262,0.012280022155495273,2.0297039027766805e-16,2.9118941743415966e-17,-4.7561332711989725e-17,1.6969122730017914e-16,-2.591114475602854e-16,2.1596477632277697e-16,-4.1247335973602196e-16,7.936783748332406e-17,1.3104397467087903e-16,3.466675759803511e-17,7.480317701118682e-17,-1.4002108684714964e-16,-4.0431716957418392e-16,-1.3976726923752193e-16,-1.5451958601206226e-16,-4.070820215279254e-17,-8.590796696868953e-17,1.4245819317206014e-16,-9.208230945737336e-17,1.7278543773929719e-16,-3.2177516427563883e-16,-1.7390061379654872e-16,4.100957994529945e-16,-5.036701343818059e-17,-4.070996759889524e-16,4.1236377516489586e-16,-2.822693125825059e-17,-1.1387548931409068e-16,-1.657283453980719e-17,3.1302358583853563e-16,-7.275200422742782e-28,2.937395021129914e-29,-2.134121928337434e-29,-3.965525869450664e-29,-4.179096529496753e-29,-1.7880742080602109e-29,1.0723773660659657e-29,-1.2905896726365312e-29
351.29,[M-H+HCOOH]-,2.069512422479669,0.10536011626342322,-0.10840175323054974,1.1060931930073101,-0.06556020374827452,-0.41567177116179593,0.16640760174486913,-0.18494686401765656,0.0421156631093797,0.012224184556488469,-0.21479064451502608,-0.6815985344188945,-0.267538323485943,0.1256980147882831,0.12867701861810157,0.17327303498769187,-0.03582359198237858,-0.06304111161667485,-0.019617642223900156,0.052661766679753134,0.12682011808857058,0.00015011761255369954,0.06307069855214656,0.00969064415870057,-0.004154540875835733,-0.038476333931996,1.6774835968754192e-16,-9.7301157137962e-17,1.0589799010501704e-16,-2.6721102995561584e-16,1.6131980105147012e-17,2.062845665508184e-16,-3.988141332214508e-17,-6.325352207509856e-17,-1.4029919975323068e-16,1.240297449874122e-16,1.253733940791382e-16,7.921972529406614e-17,-2.4499165932524113e-16,2.348139921148549e-17,-8.77125238853885e-19,-9.60072159805804e-17,-2.606065347401616e-16,-1.7807670992077384e-16,-8.251838124957386e-16,-7.605727596316557e-17,4.0227668582226863e-16,-1.3832255538400704e-16,4.1799627136008087e-16,1.0902476740649894e-16,2.917525077265866e-16,1.3884455766985637e-16,1.1588222063395588e-16,2.791265088187208e-16,-8.210364684467434e-17,-1.4158456729493718e-16,4.219920749769786e-28,-2.387197873443582e-30,9.649380433340859e-30,1.1700553130147592e-30,4.983091166152046e-30,4.227762464045653e-29,-1.0880703592472836e-29,1.4765772238255484e-29
370.73,[M-H+HCOOH]-,-0.6024588568013337,0.7402785270422921,-0.3556676797201514,0.051815499354003376,0.573320219790471,0.002464668515499619,0.1011855034068179,0.19169769161405575,0.10679743711054694,-0.014757365638290994,-0.02161969540869229,-0.11120938994260123,-0.059817287516007275,-0.0031912736102177176,0.018643193249612514,-0.12441297744158454,-0.04822162253106723,-0.014940917076482358,-0.05995119369631851,-0.0039585152033102715,0.005434866378037266,0.006546207571765179,-0.0017313537253315536,0.022820276423538698,0.019572642469216757,-0.013586249528984759,1.5691312737824992e-16,-5.503175516550888e-17,-5.497556286476481e-17,5.966883179047447e-17,-9.742716634470942e-17,-8.893877452780813e-17,-1.0641978101683844e-16,1.3421850411344066e-16,-1.2346065297255238e-16,-1.175223459760283e-16,-6.087128883450901e-17,-6.062092627452192e-17,1.2893423976567854e-16,-6.531078933119419e-17,5.73643332730876e-17,2.977329391202611e-16,-4.437883544216009e-16,3.2495682294160127e-16,-2.060338709492911e-16,6.796498237127191e-16,-4.751259607886013e-16,5.040549811211974e-16,2.5699342492906617e-17,2.5505569107449046e-16,4.0280201570383924e-16,-2.6409016533488505e-16,6.347704623188977e-17,7.514483499546028e-17,-2.0870522233209822e-16,-5.631947000153366e-17,8.895123497391475e-29,1.0883916382221727e-29,-2.7743003037348074e-30,5.560146759512765e-29,-1.3526686595757742e-29,-2.4625399087273608e-29,3.794757103405624e-30,-6.291835753095613e-30
302.62,[M-H+HCOOH]-,-0.6024588568013337,0.7402785270422921,-0.3556676797201514,0.051815499354003376,0.573320219790471,0.002464668515499619,0.10118550340681788,0.19169769161405573,0.10679743711054696,-0.014757365638290994,-0.02161969540869229,-0.11120938994260123,-0.059817287516007275,-0.00319127361021772,0.01864319324961248,-0.12441297744158454,-0.048221622531067376,-0.01494091707648239,-0.05995119369631851,-0.003958515203309986,0.005434866378037487,0.00654620757176531,-0.0017313537253314587,0.022820276423538538,0.019572642469216802,-0.013586249528984701,1.5339712012175488e-16,-7.102587149372972e-17,-3.2495477424708384e-17,4.590137081918551e-17,-7.200025913598532e-17,-7.080728024208023e-17,-6.749033823379936e-17,9.570243104806435e-17,-8.995202681390142e-17,-9.857942521361873e-17,-5.351944268780319e-17,-5.6861971127188e-17,1.384742587237058e-16,-6.385123504856798e-17,4.988795934241849e-17,2.284151759619843e-16,-4.1826243850312556e-17,-5.805760554392566e-16,2.832326614328366e-16,-2.616097896823743e-16,-2.8750930968202086e-16,-4.247327088496708e-16,3.0981979176251806e-16,8.657075030505926e-16,1.0615003390603483e-16,-3.849306455715946e-17,-2.792350634295087e-16,1.5050067666339127e-17,1.1072089574459098e-16,-1.1872886299199055e-16,3.829196760368613e-29,-6.272189415064287e-30,6.257714599519197e-30,6.940967907672711e-29,-4.0575269159077944e-29,-1.4333270921943058e-29,1.435355380238363e-29,-1.2553795599920439e-30
228.62,[M-H+HCOOH]-,-0.9976135356948802,1.0756745008572588,-0.8645829956308654,-0.610731469099891,-3.651001096599549,1.168268268992101,3.8361043705568894,1.0226058339831907,-0.19680515558383582,0.028769432764246598,0.22071112478932614,-0.009089500208514609,-0.03897026665838981,0.11741238101739486,0.07880935865985364,-0.07271661538121899,-0.010140756556164185,-0.02077546877103191,-0.012376635303956145,-0.008991147298793321,-0.000922378471753028,0.001227185484570481,-0.000234513528906054,0.000355711843297655,0.0007634544976164305,7.927548945344039e-05,1.6590763331073442e-16,-4.2693159707070106e-17,-1.663879245501439e-17,-2.1302422180951114e-18,-1.0225090267923019e-18,-1.0050342332534038e-18,3.622866185163862e-18,1.5003729069240088e-18,2.007217371433216e-18,-3.6145690351003934e-18,3.710332511719776e-19,9.73491098052194e-19,-1.0500006627024801e-19,2.1235879634790671e-19,3.2158908936943875e-19,-1.2758123636576827e-19,3.7469424565661717e-20,-2.3198991494765598e-21,-4.330688358717749e-21,-4.743040540717323e-21,-1.0044419447692884e-20,5.104806686964992e-21,-1.0194937838100477e-21,9.285334859105271e-21,-3.8325801831495514e-21,6.2107961328458716e-21,2.856833130619006e-22,6.6171398465483846e-21,-6.805300251804313e-21,-7.52369902005792e-22,9.285423892352305e-32,-3.857866811331112e-31,1.5991108414600996e-31,9.686946572536103e-32,-1.1267017674366521e-31,-4.5844880542167967e-32,8.100108163097069e-32,3.4669997518341684e-32
372.78,[M-H]-,2.5174600635124023,0.01861917030134218,-0.10452101345012058,0.8690047768700674,0.033666484832762765,-0.8154662808277165,0.4942329921044512,-0.4362332334442308,0.7761151690183224,-0.34724849430642707,0.11229905788312922,0.7348483369197287,0.24385936877396608,-0.25062509449745685,-0.09820120901028391,-0.1825541241434273,-0.0053209572092476985,-0.12721328217894953,-0.05003464976778479,0.06683280809936068,0.09767296952412285,-0.020391450935596977,-0.016615341304721417,0.02072905572091819,-0.013082573581466354,0.09856720625966303,1.371029420196828e-16,-1.7265986186405826e-16,1.561104736189026e-16,-1.188771580530981e-16,2.2206562560454723e-16,1.4687268941121014e-16,3.3362720004792904e-16,-3.258746294056212e-16,3.453813675134557e-16,2.010237484689895e-16,1.5748490703929308e-16,1.2247238184161448e-17,-1.0893033967979475e-16,1.4021182639249533e-16,4.047781364983958e-17,-3.3599172836447686e-17,-2.3197986372909376e-16,1.7305234003484753e-16,-1.2977735000642361e-16,-4.785218103097661e-16,-6.759034728077283e-16,1.2509560180518069e-16,-8.185065822030715e-17,3.074648118181542e-17,1.3191201180035642e-16,1.308520926239842e-16,-4.411613239334388e-17,-9.749501971746813e-17,1.231692610461434e-16,-9.697577661368178e-18,8.340881866860078e-30,-1.1250997741045025e-29,-1.973407433033298e-30,-5.388263830172202e-31,1.0097195445572772e-29,-1.5208064937384911e-30,-5.609898194576785e-31,-5.399697287518975e-30
353.93,[M-H+HCOOH]-,0.10105180975091575,-2.0678863358825654,-0.4881194040910192,-0.6124500971671739,0.13767360749991897,0.7065317133980212,-0.09485251469460523,-0.5932483092608015,-0.16088634598667323,-1.5522462533756982,1.8284853165089343,-0.5045345835283246,0.16316978575599006,-0.18834574027768405,0.43038215742692526,-0.12730335709602883,0.214500660719225,0.4381114314043746,-0.036384740178056665,-0.05263881188461254,0.024467343544949786,0.0760586498143498,0.0242241500183063,0.40812853138383515,-0.33002109827344267,-0.016359855084818953,1.6590763331073493e-16,-4.269315970707055e-17,-1.663879245501487e-17,-2.1302422180953132e-18,-1.0225090267923019e-18,-1.0050342332536346e-18,3.6228661851639776e-18,1.500372906924201e-18,2.0072173714333505e-18,-3.6145690351004705e-18,3.7103325117190674e-19,9.734910980525303e-19,-1.0500006627024801e-19,2.1235879634802203e-19,3.215890893692081e-19,-1.2758123636588358e-19,3.746942456604609e-20,-2.319899149707186e-21,-4.330688358487122e-21,-4.7430405408566596e-21,-1.0044419447231631e-20,5.1048066870106375e-21,-1.0194937838562931e-21,9.285334858913083e-21,-3.8325801833417404e-21,6.2107961328386644e-21,2.856833135555854e-22,6.617139846678112e-21,-6.805300251732242e-21,-7.523699020687038e-22,-5.948061094771888e-33,-1.166402374572166e-32,7.53655245920345e-33,5.287260773675128e-32,1.095506733376289e-32,3.358235202473563e-32,8.379784415386677e-33,-1.648914999805046e-32
286.08,[M-H+HCOOH]-,1.2559006545817297,0.48115032661329704,-0.4255061987713343,0.26515662388126476,-1.2454141778359982,-0.19777549758106017,-0.6965798975794094,-0.17827466554555524,0.5443647671045451,-0.36391294181674394,-0.27771696850379196,-0.5858880469304628,-0.17497939328182902,0.14722894019530325,-0.08758722720906632,0.46486947056319355,-0.05969287134803086,-0.07896688035670021,-0.6194818936025829,-0.3506403691694719,-0.9023327787266643,0.04776468377104933,-0.09821404462855705,0.030342543803444744,-0.004821264263254666,0.17577427873877907,1.6590763331073427e-16,-4.2693159707070395e-17,-1.6638792455014285e-17,-2.130242218095251e-18,-1.0225090267920906e-18,-1.0050342332537883e-18,3.6228661851643235e-18,1.5003729069241624e-18,2.0072173714332546e-18,-3.614569035100432e-18,3.710332511720161e-19,9.734910980524438e-19,-1.0500006627001738e-19,2.1235879634802203e-19,3.2158908936962133e-19,-1.2758123636588358e-19,3.746942456566412e-20,-2.3198991497216005e-21,-4.330688358501536e-21,-4.74304054086627e-21,-1.0044419447500696e-20,5.104806687142767e-21,-1.0194937837379769e-21,9.285334858730503e-21,-3.832580183411409e-21,6.210796132896321e-21,2.8568331328772237e-22,6.6171398467111445e-21,-6.805300251689e-21,-7.52369902025011e-22,7.064900404145436e-32,-2.946688772142558e-32,-3.151860790479143e-32,-4.0443298921063814e-32,-9.234351960335076e-33,3.974674111514078e-32,2.800117801544904e-32,6.67472710790334e-32
308.03,[M-H+HCOOH]-,1.3124483448784596,-3.175203720585478,-0.8458883314591558,1.1449442978548598,-0.483629549996137,-0.8188216770086912,0.060103469438320616,0.4614645822563097,-0.09189581876212675,0.3411803807230448,-0.5419600709404748,-0.3753285462312846,-0.20481067936021555,0.1331051707063656,0.07507119933553966,0.21181269242370257,0.062450826323169346,-0.0721281363987838,0.035299934643247835,0.022020207330129046,0.08483085037839715,0.006326045919249976,0.05086904571086612,0.02194351505293512,-0.04243665626508995,-0.02183544304969127,5.977478802541115e-17,-4.1065326793206664e-16,-3.3907146878270415e-17,1.005459039968255e-15,4.725425640128196e-16,2.259572480266506e-17,-1.2925768663188892e-16,-2.6065075339725685e-17,-7.333595929615974e-17,1.015479329187292e-16,-8.147596356221711e-18,-2.935532244782726e-17,1.6648838319679208e-17,2.0116638303035123e-17,1.4540015172336632e-17,-3.643086596601834e-18,-1.416909946748173e-18,-9.020981443133905e-19,3.3284664873481005e-19,-2.0088339453927655e-19,-7.267249790503869e-19,4.7521544956428e-19,2.199007731737667e-19,-4.934802924323933e-20,-2.254726794351849e-19,-3.6548930734451123e-19,-2.5779455478506976e-19,-4.0965594441838786e-19,3.179850831053018e-20,5.204392195670986e-20,-1.0921472234494274e-31,-8.308937104709905e-32,-2.1850675620306155e-32,2.7658669485111927e-31,-2.3823393593201614e-31,4.173827121863851e-32,-8.024163875529721e-32,-7.45666478363577e-32
303.37,[M-H]-,-0.7362213477252896,0.48724486125896993,-0.3111548799776549,-0.004699090169924092,0.3674833919208286,-0.0972437095127386,0.18879682738449519,-0.08412881743963296,-0.3359748443979688,0.16410461615994543,0.1259976526730449,0.011962025174834485,-0.05799406818955842,-0.40253650560463394,-0.23560340820013523,0.25988551482965333,0.11188860678386534,0.12377223756358612,0.19720620495299548,0.0968195693653027,-0.1148097173649824,0.011752519379119126,-0.05204936717408677,-0.002959793405943104,0.00942143138342053,0.01933665426959406,1.6394515894730737e-16,-6.54720548338416e-17,4.158567432386479e-17,2.225135811092902e-17,7.680933960083821e-18,-5.233069789222219e-17,-4.711987722144824e-17,2.4888230807580165e-17,-6.70728793998471e-18,-2.1651197800210818e-17,1.2154713372396253e-16,2.7874479305777736e-16,6.826390588450888e-17,5.4735003498703026e-18,1.3798043686940918e-17,-1.7101908502978964e-16,-3.914104715061912e-17,1.6008020795468054e-18,-2.308741914034762e-17,3.173287953836905e-17,4.2466831128881545e-17,4.418726672015096e-17,-3.060831351276689e-17,7.106042327521035e-17,5.10019666322391e-17,1.8503386356807673e-17,-8.411238022540773e-17,9.133911947880123e-19,1.233710246854816e-16,1.9139528076063536e-16,1.0761337510981316e-15,2.043113798762386e-16,-1.6064477950879627e-16,-2.724484885243835e-16,1.368059064341878e-16,-9.05907917944093e-17,1.0478733439794518e-16,-9.522789588871454e-17
302.17,[M-H+HCOOH]-,-0.7362213477252896,0.48724486125896993,-0.3111548799776549,-0.004699090169924092,0.3674833919208286,-0.0972437095127386,0.18879682738449519,-0.08412881743963296,-0.3359748443979688,0.16410461615994543,0.1259976526730449,0.011962025174834485,-0.05799406818955842,-0.40253650560463394,-0.23560340820013523,0.25988551482965333,0.11188860678386534,0.12377223756358612,0.19720620495299548,0.0968195693653027,-0.1148097173649824,0.011752519379119126,-0.05204936717408677,-0.002959793405943104,0.00942143138342053,0.01933665426959406,1.6394515894730737e-16,-6.547205483384157e-17,4.1585674323865343e-17,2.2251358110928385e-17,7.680933960084896e-18,-5.2330697892221576e-17,-4.711987722144717e-17,2.4888230807578905e-17,-6.7072879399831405e-18,-2.165119780021013e-17,1.215471337239635e-16,2.787447930577781e-16,6.826390588451328e-17,5.47350034986772e-18,1.3798043686942482e-17,-1.7101908502978757e-16,-3.9141047150616576e-17,1.600802079558087e-18,-2.308741914034139e-17,3.1732879538367484e-17,4.2466831128867456e-17,4.4187266720104735e-17,-3.0608313512657917e-17,7.106042327502944e-17,5.100196663196617e-17,1.8503386357244413e-17,-8.411238022452681e-17,9.133911937613786e-19,1.2337102468465045e-16,1.9139528075596408e-16,-2.856843607807938e-16,1.0962103360153903e-16,-4.658636727576346e-16,-1.8396122212489473e-16,-5.7616936313119e-16,5.352711535017139e-16,-5.311453103716264e-16,1.9196992340418703e-16
