Observed CCS,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31
316.47,[M-H]-,3.3677858792291957,2.676588664668245,0.7340532339767935,-1.0556054902729672,1.0658236610748804,0.5524989451285008,0.1394491708881007,0.3901284186763419,0.033665688963761944,0.5472717989408132,0.38571138573458935,-0.3312853312374217,0.0408040182232318,0.01448152097815767,0.1463041050816482,0.11456549226388726,-0.10702047689656438,-0.023460834209799,0.09729366599935753,-0.07611433375674471,0.024403020311375288,0.11891833940949198,-0.35692958955756754,0.0013857318377830429,0.021163386809872037,0.033137867930561,1.6771228847563036e-16,-6.731061925237331e-17,3.483483028840071e-17,-4.781403345857735e-17,2.7249316107910804e-17,2.9317627016161807e-16
342.97,[M-H]-,-1.6031423891927743,2.3021879497593583,-0.8476357477970783,2.272896526309562,-0.3825218700725222,-0.1233635480395664,-0.49511163425406424,-0.20351960340202985,-0.09303686211832314,-0.07795378731029151,0.2539507375985416,0.01813698246694747,0.17195094645125786,0.6329180322351949,-0.043275572897907476,-0.30650529546559657,-0.274799948351411,-0.3246853627267775,-0.34031416370671996,-0.16456482419763324,-0.19527413461690854,-0.01240215160166384,-0.044139281150539215,0.7478876659774767,-0.22597805312728034,0.017861100365905117,1.713286936651351e-16,-2.087197108034081e-17,-3.3753487172276994e-18,-9.139193769584097e-18,-1.397550072538837e-18,4.313332959088965e-18
297.53,[M-H+HCOOH]-,-1.0027239082106978,-0.31756158801306544,0.44106223020794083,-0.3608946711961064,0.24131117244148154,-1.2843932313823057,0.9511845012970265,-0.6570129357667759,0.3648690723631609,-0.24432306035394516,0.9256931972227077,0.4599467428100152,0.27433401463539514,0.40597510736721365,0.4605946202807238,-0.0378502349728565,0.322866989737575,0.16179674566420105,0.3837045143102411,0.11313690923692692,0.12127930163390983,0.13005840395804602,0.10503218589967546,0.04218889749955272,-0.05471045392019218,0.10212385722039986,2.3901118375529276e-16,3.6431074757300085e-16,2.6753057799038175e-16,-2.318257402600258e-16,-4.3330108607361214e-16,-3.7781428410459356e-16
313.42,[M-H]-,1.9571323723744072,0.5350530025303456,-0.25676438810993135,0.2648533931438619,-0.9615086615494124,-0.5474398847684417,1.1356475220598223,0.8620605063744485,-1.527996409222057,-0.8507126878894188,-0.8414057448764082,-0.404395667307504,0.19455032277681802,0.12334225201893158,0.1401790373235298,0.08417289575725445,0.06542410500001819,-0.07699010507430547,0.048399843220291,0.021934577054603773,0.03644671594889103,0.03980638726456739,0.053812769370147194,0.003947170640138311,-0.011342547440393765,-0.01084142141417507,1.2714018210550984e-16,-9.03397461554449e-17,6.708788159037375e-16,-1.1210909321811867e-16,-2.364895444725608e-16,5.814390070263732e-16
274.31,[M-H+HCOOH]-,-1.1840134340398607,1.3822209693109853,0.4907118571130141,1.4883295429502186,0.13988037620675037,-1.0538706426769728,-0.09839201761808683,-0.9704867513616197,0.25856702564510176,0.6956691068727529,-1.0447507245746375,-0.265306647228574,0.4631762073657313,-0.47678839314202853,-0.10167697981466017,0.7030771337624068,0.5257658923215364,0.6344987463835653,-0.35412854396277144,0.1056621071798554,0.6439186136409073,-0.23256848770184138,-0.08564016497059126,0.2645398602478405,0.2602224568916409,0.0011659074844732513,1.713286936651353e-16,-2.0871971080340785e-17,-3.375348717227611e-18,-9.139193769584265e-18,-1.3975500725388426e-18,4.313332959088981e-18
322.97,[M-H]-,3.544333555605487,2.7502456993490862,0.7498960101532888,-1.1168584362154605,0.7927872043614246,0.5784677004217461,0.010975941824362952,0.3771101444940042,0.2416972883428984,0.6457636745919015,0.24015171319925407,0.5454787427929956,0.030231659785975445,-0.02622110657310947,0.17487440875979962,0.2717557228054999,-0.3505394413707039,-0.061448662179608815,0.09936709917590245,-0.39500532872929567,0.13024981442834302,-0.521208483624112,0.8307269597022756,0.010493258969994715,-0.011665873287320192,-0.01414152933501383,1.7132869366513533e-16,-2.087197108034074e-17,-3.375348717227647e-18,-9.13919376958428e-18,-1.3975500725388794e-18,4.313332959088842e-18
286.76,[M-H]-,3.262267030377892,2.677493185288437,1.0889539664977848,-1.2762940195139696,1.41304794627435,-0.7512446862422438,0.32189385046263647,-0.44353144769851593,0.08883357171651034,0.8153190683688363,0.03945782129205018,-0.29697576134216314,-0.004755792012786733,0.11374184691008493,0.0929587875518097,0.00784511467264674,-0.22175756782035447,-0.015222123205682843,0.10105800465298008,-0.06560885245604524,-0.008314392608896107,0.25188393141353915,-0.26757115135863035,-0.02833802639487529,-0.02248228222937479,0.00834765112750611,1.7856150404414953e-16,7.200532526374709e-17,-7.979570672846005e-17,6.821048560838251e-17,-5.869128243349545e-17,-5.734125414460223e-16
300.84,[M-H+HCOOH]-,-1.3102058844258224,-0.11167592827284593,-2.188604756858367,-1.5341806465992818,0.23077616193377223,0.19678421809479774,-0.46533814355950287,-0.057373605048857516,-0.7085069758521964,0.3166635425459182,0.15192572846690067,0.19896387218940506,0.12795747378377473,-0.14289781436810547,0.14616768243386788,-0.011545896580358735,-0.11096290875439277,0.08745616104649022,-0.05225597270963649,0.07896072305062529,0.010763117228957187,-0.03276606836025152,-0.025262344610216068,0.003087592741701585,0.004383387759618215,0.004071220573712264,1.9306223804536885e-16,8.828130658609212e-17,-1.4967261745795632e-16,2.146647896002157e-16,-1.9012123912368427e-16,1.3271334119588624e-16
321.11,[M-H+HCOOH]-,-0.5815580519295177,-0.5279462253093506,0.6343204573501757,-0.014001329319728256,-0.06766224075436687,0.5542726738197401,-0.14160152449507224,0.07178986699057188,-0.031740658250062885,0.1546769914868701,0.03398155412101476,-0.08506441723778271,-0.06870507311164682,-0.12435621388399898,0.05356536820913834,0.05287846549961324,-0.014688867762946988,-0.07731686048514286,-0.041269372990444454,0.017523539888400084,-0.0498594366314193,0.0051748939072864975,-0.0007274685770248324,0.01620279518592751,0.02607418138980602,-0.014188315127732441,1.68743960403308e-16,-2.963872606370191e-17,3.321771878758487e-17,-2.6736231198770693e-17,1.8306248618677335e-17,-2.0525885916702134e-17
333.51,[M-H+HCOOH]-,-0.8472726571101471,0.07588881917094732,0.37035385169353685,0.6966803992378903,-0.21493175019699218,0.4657320838251417,-0.31631284536817467,-0.10788870516995519,0.3504050262797528,0.3110836122452797,-0.1402167015720871,-0.27124918690314437,0.8819348988931672,-0.22549318038843344,-0.5995973330799687,0.5607398922194062,-0.11569864345625448,-0.43757042368748417,0.15148161696423926,0.5137307504290208,0.46441978408572937,-0.17961548388283827,-0.0782753467037549,-0.20867014365975417,-0.5071551694263173,0.013957393144493319,1.7132869366513528e-16,-2.0871971080340838e-17,-3.375348717227719e-18,-9.139193769584291e-18,-1.3975500725389137e-18,4.313332959088884e-18
