Observed m_z,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15
725.4475,[M-H+HCOOH]-,0.17480626402767444,-0.008071984763402646,-1.07887646556083,-0.11378225015693294,0.5280178157336745,-0.3197884049978081,-0.4838291181406572,-0.2581872124083532,0.17025115440427083,-0.1650865823793405,-0.024099314733723263,-0.0751506973301992,-0.07690447947383575,0.0048419406095225395,-0.019033356992672678,-0.000793859540939279
887.5001,[M-H+HCOOH]-,-1.837374286983408,0.9740867841140498,-0.5363680304044515,-0.254453830778188,0.5281555155076951,0.2939475793448009,-0.13364819996454302,0.1729953008293133,-0.7154743266652772,-0.44252290074434464,0.29320643372886557,-0.010412669560272095,0.029378659804369423,0.016077194297055047,0.06652443633048544,0.02951406460724755
799.4844,[M-H]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709003,-0.1542534109105696,-0.08874563788663206,-0.03872911580349245,-0.023976769507374537,-0.08298132403707065,0.06323805193969412,-0.06244623005000832,-0.013636572520033158,-0.018770201013210672,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
829.4962,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709003,-0.1542534109105696,-0.08874563788663206,-0.03872911580349245,-0.023976769507374537,-0.08298132403707065,0.06323805193969412,-0.06244623005000832,-0.013636572520033158,-0.018770201013210672,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
1255.6319,[M-H+HCOOH]-,-0.11660339032202816,0.00954824085698568,0.47060368215028625,-0.31754318572824913,0.24317581012450282,-0.25267171376635034,0.6469303356151136,-0.1644382868440648,0.09024704286077655,0.053141069370846984,0.053364564742310217,0.07802572000487208,-0.013546485290622575,-0.04835476989112218,0.010770918367444338,-0.04358673563035174
649.4339,[M-H+HCOOH]-,-0.036591105293211704,-0.6606742713665418,-0.8479433726845915,-0.10931152522281978,0.046714451407332484,-0.525955758768538,-0.12643038113057217,-0.15635506756769,0.11435628414208175,0.01792304201270946,0.13775516077527983,-0.07987675723179881,-0.09088576137386929,-0.020618729241030267,-0.018562435474787174,0.010359330382297624
829.4942,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709003,-0.1542534109105696,-0.08874563788663206,-0.03872911580349245,-0.023976769507374537,-0.08298132403707065,0.06323805193969412,-0.06244623005000832,-0.013636572520033158,-0.018770201013210672,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
961.5364,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
1417.6842,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
977.5328,[M-H+HCOOH]-,-0.11660339032202816,0.009548240856985704,0.47060368215028625,-0.31754318572824913,0.24317581012450282,-0.25267171376635034,0.6469303356151137,-0.1644382868440648,0.09024704286077655,0.053141069370846984,0.05336456474231023,0.07802572000487211,-0.013546485290622573,-0.04835476989112219,0.010770918367444338,-0.04358673563035175
1195.6111,[M-H+HCOOH]-,0.4250012572608553,0.39115602566744895,0.11642523399842891,-0.08040182783120331,0.3270499534157721,0.11742171588409767,-0.3961278528135772,-0.12580891434803773,-0.027086453774881513,-0.11977157245235587,-0.2243007055590115,-0.008910512618433876,-0.004788919113177277,0.0036242380447228328,-0.02316200123351731,0.012572024639965767
1191.6165,[M-H+HCOOH]-,0.09479397899885787,0.662150527460125,0.2396705892740478,-0.32201391066236257,0.7244791744508446,-0.04650435999562059,0.2895315986050287,-0.26627043168472814,0.1461419131229657,-0.12986855502120295,-0.1084899107666929,0.08275177990647149,0.00043479660941094926,-0.022894100040569427,0.010299996849558922,-0.054739925553588524
811.4842,[M-H+HCOOH]-,0.21360388793996923,-0.26144626093569023,0.34735832687466733,-0.07593110289709006,-0.1542534109105696,-0.08874563788663206,-0.03872911580349244,-0.023976769507374533,-0.08298132403707065,0.06323805193969412,-0.06244623005000831,-0.01363657252003315,-0.01877020101321068,-0.021836431805829944,-0.022691079715631803,0.02372521456320249
1093.5771,[M-H+HCOOH]-,-0.8096184155110059,5.503304440055608e-05,0.4461227235849324,0.13814546031411745,-0.531796896874042,0.16289135321406886,-0.4472029608434723,0.03701581731770854,0.4768801993808248,-0.18035113188175572,0.05248187165004488,0.1107132159583726,0.0021621360989261935,0.0011513374600268824,-0.01060093370795952,-0.08385855975405923
