Observed CCS,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15
316.47,[M-H]-,-2.614202505119045,30.91759405956294,-3.2975506079440624,-2.430730598542995,0.8583864000853623,0.5719997957007369,-2.966035224846618,1.2871740797209548,0.2776106629276563,1.530334793513424,0.1312239975614931,-0.1993983942116874,0.18806721721429293,-0.1859446072063428,0.24433046164777414,0.15392893874404126
342.97,[M-H]-,66.25511107640415,-7.262502652472553,6.531151529330935,-1.0774612949329017,3.64788588791077,0.051969776735642965,1.3509919419099308,-0.6227818173724547,0.23007201295304222,1.5855611182014024,-0.348124359378148,-0.38267436340332833,0.8426114029845714,-0.06952898479537177,-0.3942570473939602,-0.49785533808414406
297.53,[M-H+HCOOH]-,-74.01342331386888,-4.78739012137866,5.0144719755916745,-2.9348107074596785,-3.939014948668883,4.380555921457375,-0.8316481899312494,-1.349997738174133,0.5406680074742756,0.45760872469902886,0.5944176828845337,-0.3568212344312371,-0.12445568013766124,0.10459505190906788,0.07404289581415982,0.07000056611844735
313.42,[M-H]-,-51.343540940904,16.50919729351039,4.901315094272947,3.3030081047000306,-1.1491285629975654,-3.0671969719287784,-0.07530920207734093,-1.677289203996268,0.1522315406351197,0.1575566489026647,-0.5663540873242165,0.32213953397715667,-0.7709699461426465,-0.5704646215755879,0.27169374711227035,-0.45903803358224626
274.31,[M-H+HCOOH]-,-107.68736307126089,-7.191572773152044,-3.7575389021449785,-0.3012660235598467,-0.6878839996558282,-2.548418299889373,0.13308833422325722,-1.6745871734145654,1.1199692636875762,0.7552435028841094,-0.3411898924614649,0.5141179937076212,-0.5611101392305264,0.09925851941846005,0.19888821797456005,0.11208959408070537
322.97,[M-H]-,-3.1554772837610203,31.178210763710574,-3.4860676682510303,-2.643470568509653,0.4277754435204622,0.20717951577152385,-2.526234595836539,1.2635905427571308,0.12484830599276078,1.3553260794682092,0.2536337353406728,-0.040221758169580527,0.1637018131625646,-0.21744109973031958,0.07811476425166183,0.08472270349623351
286.76,[M-H]-,-53.898956130974064,30.73592625446114,-4.8911246150964445,-2.8333685962684694,-0.539380868040701,-0.7402258570574562,-2.418296696608054,1.7936543817072077,0.1856520569422857,1.2754272748788353,-0.08980773387931618,-0.17961685195644658,0.3448144346118887,-0.40196073773741275,0.14948454869533867,0.24754353352880173
300.84,[M-H+HCOOH]-,-47.60100875166053,-5.599580787683162,0.41943159060358315,2.1302228366813116,6.483966727070848,4.530486373267885,0.3363058990024624,0.8131577181505548,0.02094832819230447,-0.029872717584795854,-1.2356186474931004,-0.05836591523268634,0.032092681510875215,-0.2245785228755191,0.04931111749361279,-0.18624510739067895
321.11,[M-H+HCOOH]-,10.63318227210969,-10.075642227902925,-3.3908011511610647,1.0362607553285637,1.509524624248538,0.44791178055237135,-0.6391600477472961,-1.168698696894506,0.6565840251113364,0.24655404464624278,0.7354426962796317,0.0014058413401611925,-0.0184623487587807,0.1074969664047695,0.1592623339447857,0.13590243459141385
333.51,[M-H+HCOOH]-,21.715043244157112,-11.18450454867506,-4.129854315997876,-0.578767414526834,-1.659135935951094,-1.4201948501587853,0.933055993521917,1.3653881650878124,0.061322098778838326,0.291787505921139,1.3151088280027774,-0.06010473546898311,-0.8249020039223542,0.12931119443349134,0.3610808879143017,-0.2546420272913832
365.47,[M-H+HCOOH]-,125.41604336265809,-12.435215692667132,0.7605431010632251,-0.693861489725884,-0.4302957464475916,-1.0819442985252403,-1.1864942601655537,0.4797164017758235,-0.39885020897096934,-0.3980366793322065,-0.10490007241426283,0.13227067224128722,0.15416453566509294,0.03943038143513982,0.10116955441958718,-0.023147874413086383
367.09,[M-H+HCOOH]-,127.00055014822769,-12.524661415280347,0.32670421334287253,-0.10765579622320906,0.3081350609827626,-0.3767132651132165,-1.862661685283281,-0.10346839336022642,-0.2010195671611711,-0.27241179507853236,-0.1499306718256596,0.10462294217760694,-0.026055837958276994,0.050393621557661875,-0.13274633581431183,-0.07949285740508254
306.95,[M-H]-,-52.3076495272933,16.64449364950984,4.4235447721699295,3.487430030082682,-0.3276737257899545,-1.8068980838815012,0.5722672828681108,0.7856391647139376,-0.6707687573440843,-1.134599594225671,-0.10811413229547047,-0.879110556297695,-0.03519487805874115,-0.14278386111494146,0.32670921296707306,-0.06505717451732006
318.86,[M-H]-,24.665265210709123,-12.23533670477722,-5.932763677948882,0.27445275516804984,-1.7763787335864145,-1.8696817995084014,0.18761565742667713,-0.3434177081153837,0.30767061926344014,-0.40878057398313766,0.28013513777543647,0.16295791135973656,0.23624367244864944,-0.09349678816615908,0.029433702689192726,0.07198557617499302
300.45,[M-H+HCOOH]-,-75.82733991965105,-4.593542584699704,3.671706079052133,-1.667844839420305,1.7929228485026314,-1.013561982214876,-0.158069469486629,1.4192125736115033,-0.2458937427255597,-0.432543948106444,0.1506952462629121,-0.08276138437205428,0.11274593528889672,0.02752579294437171,-0.18848093678502395,0.034537287592545075
324.4,[M-H+HCOOH]-,-7.684147705501333,-8.355123917402386,-0.4714462726647827,-0.11962525366575937,1.4719176515756462,-0.1379002757829569,-0.2661847463153226,-0.21864409357943884,0.04709580972562264,-0.013455576477391585,0.67059368224148,-0.02698991909514014,-0.15975791191790342,-0.03774435600971068,-0.017683380183974088,0.1763359212745398
356.51,[M-H+HCOOH]-,73.45976335154796,-11.824776662270033,-2.4293629969468116,-0.2609955247676084,-0.4854588033527898,-1.2694587442792844,1.9175857102894742,0.054006165901334086,0.3296690322288074,1.6161342900044056,0.12063361902583612,-0.5355001737313849,0.09703640209135576,0.21091547700933902,-0.035019883291088,-0.27347434599760745
388.73,[M-H]-,178.08912324022842,-13.31142661396146,1.9273592045082395,0.050755051124933795,1.0823103495084905,0.41621727970226285,-2.6500468362386544,-0.2852858180106827,-0.44358530815460273,-0.09310391328867375,-0.20428484238177289,0.0062362908239071875,-0.2003996586185482,0.16466405320809083,-0.03913797595988342,-0.048972954849635236
301.95,[M-H+HCOOH]-,-71.90046604191261,-4.428641605726991,5.268390619799144,-1.7503070412532213,1.5229921287900865,-2.4037048961008676,-1.0103509324704683,-1.649514963922923,0.8587364429167313,0.08823175824951351,-1.4603205350887745,0.755287530821762,0.020749050863295714,-0.28216675349995735,0.1925889782522803,-0.1823464491280672
351.29,[M-H+HCOOH]-,64.61848581901708,14.279178899221499,6.184537623617458,3.8645580462944737,0.524869876511295,-0.5671010807742944,0.7780750371146764,0.3027427972621674,-0.48019266382836756,-0.5561131985194558,0.8549283867060684,-0.39729537416585453,0.0730616838190229,-0.31032095974040613,0.23485928288118846,-0.11262789100850792
370.73,[M-H+HCOOH]-,143.83774405833913,-15.112148738028992,-3.232380357333282,0.07785137456332845,-2.174551098967713,-1.8366641999504174,-2.673261769837178,-0.178973080623873,-0.37015895343393157,-0.9037288796642508,-1.1500375296011311,0.06285001758447209,-0.051765092430420934,-0.04713309320713021,-0.4812807216987999,-0.18385990012740167
302.62,[M-H+HCOOH]-,-76.18965842698002,-4.460722744161752,3.8597765995463025,-1.7658885891220202,1.852608881011607,-1.0281906576465323,0.28692151145735467,1.355620063831529,-0.09908334928304365,-0.44912528600463775,0.41482914436706975,0.030515650403161686,0.08794457502783476,-0.14836278192487332,-0.36192252612928044,0.04910594482456126
228.62,[M-H+HCOOH]-,-173.59450975502912,-5.348349647738716,-4.894987527198283,0.08258127755775999,0.314983722331292,-1.7457959165597974,-0.5892561927946622,-1.9879989526373005,-8.224592970827288,0.9476467914510098,0.21708943235695882,0.26893469285063903,0.14801015218272637,0.09051023462103583,0.053145158685675806,-0.0038222325818177863
