Observed Retention time,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31
17.73,[M-H+HCOOH]-,-0.5987510835511619,0.8027051912786589,-0.020965382126410907,-0.22093250239626697,0.5752861880209507,0.03973750461405624,0.03277226466514777,-0.21085632178847433,0.06287373972645045,-0.03667820259441741,-0.07144806887168062,-0.12747190015200832,-0.02227214119799322,0.0286973063798675,0.014373291690319928,-0.12423987382768684,-0.05366330741513815,-0.01692700661448996,-0.06286802577261044,0.0028240143090907358,0.0035952045915744802,-0.0018354985928542486,0.00664506845240056,0.028479481269567224,0.004332458829328916,-0.013691533062033644,8.57468697578204e-17,-1.1485368558509334e-16,-3.171929671998301e-19,1.7382858027257903e-18,-4.0271669764836546e-17,-5.160712828977476e-18
50.49,[M-H+HCOOH]-,-0.5987510835511619,0.8027051912786589,-0.020965382126410907,-0.22093250239626697,0.5752861880209507,0.03973750461405624,0.03277226466514777,-0.21085632178847433,0.06287373972645045,-0.03667820259441741,-0.07144806887168062,-0.12747190015200832,-0.02227214119799322,0.0286973063798675,0.014373291690319928,-0.12423987382768684,-0.05366330741513815,-0.01692700661448996,-0.06286802577261047,0.002824014309090742,0.0035952045915745925,-0.001835498592854264,0.006645068452400532,0.02847948126956725,0.004332458829328914,-0.01369153306203366,8.574686975784687e-17,-1.1485368558507214e-16,-3.171929672373853e-19,1.738285802689905e-18,-4.0271669764766356e-17,-5.160712829054352e-18
49.67,[M-H+HCOOH]-,-0.9944359738399245,1.0985244513425105,-0.054472591076945,-0.9855887338486682,-3.656991997218939,0.36967544238949523,3.339585179797144,-2.339107568696639,-0.6868336205569191,0.21799410614284187,0.07401377628935069,-0.037389810815416,-0.022583717317553154,0.13855645069326228,0.07985473664488171,-0.044247717074799534,-0.007491604320620901,-0.027892199536502852,-0.014611523511190088,-0.001212925300545378,-0.002720381724236409,-0.0005013445475038204,0.00032264897038508634,0.0008092704869703904,0.00026799976660981897,0.00010186669688953403,6.506693683615182e-17,-1.2770705349640155e-16,-1.186756028708343e-17,-2.1672056908916562e-17,-8.287031991572941e-18,-3.1084296735492614e-19
23.89,[M-H]-,2.5845541120400757,0.34753650774071576,-0.44597831504485447,0.6550615510176625,0.10200082871411345,-1.2099606807479961,0.4596295121918229,-0.0016641596832453935,0.7867352990686772,-0.3029758531531818,0.2622026627388305,0.8136685278859722,0.03667267460038821,-0.18069993453727512,-0.08202650413290416,-0.21741680613564152,-0.0028098519276892166,-0.08257039948213206,-0.019898382983395874,0.05949817206166169,0.11063863318171482,-0.02699434866149904,-0.052024570684958873,0.013159001606908203,-0.043565578014010564,0.09768347764810877,6.506693683615616e-17,-1.2770705349639867e-16,-1.1867560287091597e-17,-2.1672056908922346e-17,-8.287031991552557e-18,-3.1084296738095817e-19
17.59,[M-H+HCOOH]-,-0.13856992173787244,-1.8542116046601662,-1.1479531078582097,-0.6898322943071666,0.2727377984368283,0.7601884213111031,0.5049924036972421,0.5162350560887263,0.5047206552656868,0.10814394661196956,2.3015644221364018,-0.5205082319618047,0.3007002227935436,-0.03726107365294146,0.489530886943166,-0.10452480500690706,0.11733023681776455,0.44284843130483187,-0.12901777459240998,-0.10066991661062094,0.04140351125503067,-0.07500527293198932,0.31979246345908857,0.03484678723164532,-0.41722523744914136,-0.05624968658643039,6.506693683615229e-17,-1.277070534964024e-16,-1.1867560287083596e-17,-2.1672056908916617e-17,-8.287031991573065e-18,-3.1084296735478406e-19
48.68,[M-H+HCOOH]-,1.2367483274980167,0.703923977989038,-0.2641437468741281,-0.005216184641280476,-1.2391935393189988,-0.18761967389505196,-0.502246574789275,0.44784144550560506,0.541478886796123,-0.4850669225465793,-0.16661175916146428,-0.6995581586254082,0.03880286124724416,0.008998259835082782,-0.10114287066004084,0.3896394695222152,-0.019382869599096728,-0.09264521214700579,-0.6162759870371367,-0.2497159945137261,-0.9660435238877872,-0.1670115572650053,-0.14228062832693075,0.038214703565928064,-0.07050752156038252,0.1625709627437848,6.506693683615225e-17,-1.2770705349640197e-16,-1.186756028708356e-17,-2.1672056908916507e-17,-8.28703199157302e-18,-3.108429673548974e-19
16.92,[M-H+HCOOH]-,1.277718904905282,-2.1521762523709196,-2.4801256732228785,1.1337579653163952,-0.539011446189933,-0.7457728091962094,-0.4961917918044004,-0.5257575364326922,-0.2691997034124099,-0.017451026071858416,-0.5501914962176775,-0.49598833025192296,-0.10866172518299141,0.05803825158990109,0.02726812308934257,0.17026905311599422,0.10135674086881741,-0.06951216336750034,0.0460318621019542,0.0660268272799876,0.059660296545512276,0.07687208965344304,0.02009937668947677,-0.01221624219774555,-0.04442972682267583,-0.026253830674112928,7.628410116032266e-16,3.0335228993397774e-16,4.861277414051294e-16,-4.270719143343642e-16,-3.769288581762303e-16,-2.546270516290382e-16
18.02,[M-H]-,-0.7341276397685966,0.5523112182927393,-0.07241121660142145,-0.20191192835596194,0.3604804980312596,-0.10489392414716703,0.08664083110775495,-0.03570845843016157,-0.2972990291575352,0.29840222525580035,0.0957020983546237,0.017648663278830974,-0.08043564804587745,-0.4462141835662593,-0.21973944052787614,0.1554541761291766,0.0812552531287288,0.2058112202461375,0.21635379637421173,0.016282170222391725,-0.09231782560043242,-0.07435815134614049,-0.013342144621874887,0.004909344239406933,0.006648892419250943,0.017690027465308834,5.63627360674327e-17,-1.351480806829048e-16,7.073100729891993e-18,-3.01431820533434e-17,1.3523090863603476e-16,-1.4016089246012651e-16
49.69,[M-H+HCOOH]-,-0.7341276397685966,0.5523112182927393,-0.07241121660142145,-0.20191192835596194,0.3604804980312596,-0.10489392414716703,0.08664083110775495,-0.03570845843016157,-0.2972990291575352,0.29840222525580035,0.0957020983546237,0.017648663278830974,-0.08043564804587745,-0.4462141835662593,-0.21973944052787614,0.1554541761291766,0.0812552531287288,0.2058112202461375,0.21635379637421173,0.016282170222391725,-0.09231782560043242,-0.07435815134614049,-0.013342144621874887,0.004909344239406933,0.006648892419250943,0.017690027465308834,5.636273606743262e-17,-1.3514808068290494e-16,7.073100729891976e-18,-3.01431820533434e-17,1.3523090863603493e-16,-1.4016089246012637e-16
22.05,[M-H+HCOOH]-,-0.602933854952378,0.8458863477552945,-0.02314053296419874,-0.21963944351350745,0.6034141385305242,0.06407758388060869,0.024440774050165214,-0.21343428913968415,0.12414245030965929,0.009230796789930317,-0.0814956404498661,0.09709561213617339,0.004271374072256366,0.5101300966005313,0.15376630890831386,0.5943872311838198,0.17993749923411576,0.07144287534613389,0.024443211217412147,-0.1326712107185974,0.1393608261868942,0.05423695917538129,0.20583019449370915,-0.015553169275072899,0.03579533373010621,0.1255229416415191,1.2213692233386847e-16,-1.0304830845739575e-16,-6.139726979108431e-17,-2.4077967371429755e-17,-1.1312175710866995e-16,1.4835735055865773e-16
57.32,[M-H+HCOOH]-,-0.7790350078773167,0.4031855295688186,0.6254014329983925,-0.7775444456670039,-1.158694047432167,-0.43608083091941946,-0.7763438410194805,0.6882365283109949,-1.5278524227218222,-1.1124914884485262,0.3890395259756679,0.5225186269657852,0.14688085243683385,0.057686256447437155,0.011721278338771459,-0.03393621154362096,-0.15620746824014556,0.002947850586635953,-0.07301584532580256,-0.03648251489907074,0.08391242816496176,0.035103406073569786,0.006122249305032411,-0.030888592779030243,-0.013369242068852717,-0.014233708197688147,2.1604008749564544e-17,-2.9881964273277067e-16,7.224400094525895e-16,4.0179839563522974e-16,1.5658332163614208e-16,-2.4833329530647532e-17
47.89,[M-H+HCOOH]-,-0.7006502395089158,0.9913583662698838,0.015498324116480316,-0.6369015106919047,-0.7608776838884619,0.19362865549689232,-0.4665415834072157,0.24672121659328378,0.522833754155829,-0.4805980231783243,-0.2265520994907593,-0.095562039787065,0.11036726514065293,-0.07412178823012262,-0.09574852548728556,-0.04980580159527182,-0.08357997478615055,0.018284242769656074,-0.10391053438527097,0.00278260399517692,0.13868517398703414,0.08281172567113809,0.012943477699450322,-0.014810086141316327,-0.018078256425586862,-0.04150159258530972,1.6237353240678755e-16,-9.578055519842431e-17,-1.2242409075856712e-16,5.4442816034731083e-17,9.803314988029939e-17,-1.5903726913279576e-16
45.53,[M-H+HCOOH]-,-0.5987510835511619,0.8027051912786589,-0.020965382126410907,-0.22093250239626697,0.5752861880209507,0.03973750461405624,0.03277226466514777,-0.21085632178847433,0.06287373972645045,-0.03667820259441741,-0.07144806887168062,-0.12747190015200832,-0.02227214119799322,0.0286973063798675,0.014373291690319928,-0.12423987382768684,-0.05366330741513815,-0.016927006614489964,-0.06286802577261048,0.002824014309090741,0.0035952045915745912,-0.0018354985928542963,0.006645068452400571,0.02847948126956725,0.004332458829328903,-0.013691533062033663,8.574686975784875e-17,-1.148536855850707e-16,-3.1719296723987857e-19,1.7382858026826394e-18,-4.027166976476105e-17,-5.160712829052225e-18
20.67,[M-H+HCOOH]-,-0.602933854952378,0.8458863477552945,-0.02314053296419874,-0.21963944351350745,0.6034141385305242,0.06407758388060869,0.024440774050165214,-0.21343428913968415,0.12414245030965929,0.009230796789930317,-0.0814956404498661,0.09709561213617339,0.004271374072256366,0.5101300966005313,0.15376630890831386,0.5943872311838198,0.17993749923411576,0.07144287534613389,0.024443211217412147,-0.1326712107185974,0.1393608261868942,0.05423695917538129,0.20583019449370915,-0.015553169275072899,0.03579533373010621,0.1255229416415191,1.2213692233386827e-16,-1.0304830845739592e-16,-6.139726979108409e-17,-2.4077967371429524e-17,-1.1312175710867057e-16,1.483573505586585e-16
8.45,[M-H+HCOOH]-,-0.5987510835511619,0.8027051912786589,-0.020965382126410907,-0.22093250239626697,0.5752861880209507,0.03973750461405624,0.03277226466514777,-0.21085632178847433,0.06287373972645045,-0.03667820259441741,-0.07144806887168062,-0.12747190015200832,-0.02227214119799322,0.0286973063798675,0.014373291690319928,-0.12423987382768684,-0.05366330741513815,-0.016927006614489964,-0.06286802577261048,0.002824014309090741,0.0035952045915745912,-0.0018354985928542963,0.006645068452400571,0.02847948126956725,0.004332458829328903,-0.013691533062033663,8.574686975784875e-17,-1.148536855850707e-16,-3.171929672398893e-19,1.7382858026826606e-18,-4.027166976476092e-17,-5.1607128290523485e-18
26.71,[M-H+HCOOH]-,2.0526697949538244,0.4855470167619674,-0.44412370419623853,0.8679387862193421,-0.05348693742485304,-0.5719871039664924,0.027301707931327697,0.03801389133579139,-0.04463488030950944,0.012300393836024734,-0.15028402019524262,-0.8612705288450971,-0.08167186515811728,0.0715621249192984,0.0741979364395772,0.13166731223423314,-0.00012803883340680372,-0.07254707890591217,-0.009105029721579143,0.09717891918305152,0.09493766601554274,0.10958928480094424,-0.0037808183155614377,0.007872204239414898,-0.012975426656137058,-0.04080070248440801,-2.0196791485529336e-16,-2.7917265634046068e-16,9.948237319767868e-17,-9.596583208892267e-17,5.214618253526227e-17,-4.217789008104891e-17
46.14,[M-H+HCOOH]-,2.383129941842532,0.35916328922686297,-0.05860332436904594,2.2981850756516287,-0.28206617612764284,1.8636229209929474,-0.3175691615591483,-0.1258434110625763,-0.3237772683378378,0.046179749167714106,0.08582649931705198,0.19234723363903694,0.05950839185425388,-0.058114720906548976,-0.12005240899535725,-0.2105744292374476,0.04512714455746046,0.05116579263292848,-0.007075325247767304,-0.14581916363359204,0.013318104828763827,-0.02019838705337956,0.07852707147994624,-0.011365084842571182,0.05106246520411755,0.010856170564894744,6.506693683615216e-17,-1.2770705349640207e-16,-1.1867560287083527e-17,-2.1672056908916636e-17,-8.287031991573074e-18,-3.108429673548259e-19
53.06,[M-H+HCOOH]-,-0.6771358519195626,0.214532354577594,0.5889377267555014,-0.3615754373713668,0.1774698244772449,-0.5899719818022556,-0.2770299929471169,0.23065898992923659,-1.9878124371512012,-0.6685716678646191,0.5441435565947464,0.49060876660084146,0.014241446098187662,0.16050535105742733,0.12184309551637701,-0.10837028377603597,-0.12629080086913322,-0.032263398797510084,-0.031973336713142037,-0.036441104585156855,-0.05117754123049795,-0.04954381819042275,-0.00017615994201740273,0.012400974631853376,0.00904147318606304,0.013576351325587929,1.3014161710917492e-16,-7.22622313214905e-17,3.349445143278531e-17,-3.6678150604033407e-16,9.836897461412303e-17,9.026129250296882e-17
38.77,[M-H+HCOOH]-,-1.3948934433405298,-1.7323232546213951,2.5148103344397525,1.2630485100868547,-0.14881749973105843,-0.5349270930966715,-0.09000153025803506,-0.33617172723285665,0.29269963081135036,0.23162350369910953,0.09455048934651065,-0.11433252265521791,0.16872010624197617,-0.09093888132424703,-0.06668196342092497,0.12331190472527508,-0.22059333302151637,-0.04256307603082034,0.015430367113305626,-0.3059075601954142,0.08254457849821357,0.048003889680642224,-0.08381377063742565,0.0897416129879309,-0.010153100624780744,-0.004793979926719038,1.5011653292372696e-17,-1.9097411026085798e-16,1.2991777934460643e-16,1.0934839024516512e-16,-3.1993628355860894e-16,2.493855140509632e-16
16.42,[M-H+HCOOH]-,-1.4000779938247918,-1.5143448089822842,-1.0463589752879205,0.42235137673149753,0.46696063433343293,0.6422079924541569,1.8406572603643176,1.982051124841992,-0.004997170497837726,-0.5753788984156236,-0.5176841154239751,-0.1101045394799481,0.07739888338066896,0.269699629328606,-0.5685247754183629,0.03596677079364709,-0.22470470914530127,-0.2457916450812363,0.17378377585936272,-0.030936829346740292,-0.03426531855615228,-0.02462130826503538,0.062142625866035785,0.0400622399256318,-0.0060200821404144,-0.0004970495336391332,6.506693683615215e-17,-1.2770705349640185e-16,-1.1867560287083533e-17,-2.1672056908916602e-17,-8.287031991573091e-18,-3.1084296735486774e-19
