Observed m_z,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15
961.5364,[M-H+HCOOH]-,-12.499589838300313,-0.6222593026976831,0.37098114579887137,0.40215271774407924,0.17541088868168328,0.1651984148894704,-0.0923824984947292,0.07017425699823432,0.22360302056728518,-0.12260051743822786,-0.03838543561277501,0.027018972648661273,-0.1307047469153846,-0.11285256486816686,-0.01566404443786067,-0.029272796768512934
1417.6842,[M-H+HCOOH]-,-11.500916339234157,0.10791283814926234,-0.4310450975524942,0.7979056986409715,-0.2816815698573202,-0.03183540709268995,-0.19751864135614647,-0.08412533958168576,-0.11561617928871681,0.1476559281785552,0.04447721769286024,-0.08778701676199754,0.04882251081386765,-0.002698137209087762,-0.12063923532973642,0.11630512210928685
977.5328,[M-H+HCOOH]-,-10.50015731571889,-0.5627469317937187,0.3389491187541121,0.8062123685899428,0.2099276074816495,0.06878892313440095,0.46839800831523914,0.035243360307107376,-0.1617541599046591,-0.14723066217190367,-0.08954318882410074,0.04760371696934304,-0.058273539714686774,-0.07881273678001154,-0.13969747603866092,0.006719277806792887
1195.6111,[M-H+HCOOH]-,-9.500533285509738,0.1921979407817233,-1.0321632502911717,-0.04307043925752388,-0.04433021100860068,-0.3586723018162893,-0.14782389759532336,-0.0829753025756221,-0.1188878081797281,-0.04264154032266456,-0.1174249103431669,0.24209097206025745,0.003725804141340794,-0.10027399291619526,0.019040213467760428,0.20383466674348216
1191.6165,[M-H+HCOOH]-,-8.500450636918734,0.01004079615043903,-1.0202019326279292,-0.07747524731014928,0.05306365497101518,-0.265701503438982,-0.1435535799811107,0.29981395463118427,-0.17981428857690449,-0.15146550762584224,0.08197358033644292,0.11602087835437218,0.2112139217304074,-0.06715009072447038,0.08560675690007269,-0.04921351730469092
811.4842,[M-H+HCOOH]-,-7.499420928713034,-0.6158917862421166,0.41302154790238144,0.04738742811533137,0.5255172950267359,0.02663476679786493,-0.3422506225620431,0.28539790094060485,0.3455771246841986,0.08207023588390053,-0.34101937113917247,0.26822588523195223,0.18714308974627844,0.36510880256902684,0.15907086054898212,0.13389851373176867
1093.5771,[M-H+HCOOH]-,-6.50038582957894,-0.27768735850274134,-0.0030239662440015593,0.5798176982982828,-0.04627155611916249,-0.016762950925617838,-0.12483124482945007,-0.11999346300069118,0.19081316766134085,-0.0019196099434343494,0.16380360402719066,-0.12473778430386549,-0.010844406344937977,0.03390317548034364,0.046263721867966096,0.10599501405708982
977.5305,[M-H+HCOOH]-,-5.499153864443312,2.3353758480339,0.17184730452206093,0.042790721239178285,0.001099177498335286,-0.12324989207525924,-0.23924728023779757,-0.3519412719320168,-0.16408109027164908,-0.5495912414928895,-0.3983519372363984,-0.37822528209611195,0.06765249240839044,0.17548998539735958,-0.05536571955528594,-0.13604541171078469
1163.5847,[M-H]-,-4.500530291209186,-0.17451245284291003,-0.22595662929114074,0.4295470033058325,-0.49142685634574235,0.052745804039732606,0.002435308719691138,0.13086224952654824,-0.0927369690395133,0.13090069039167193,0.08240839087106311,-0.0019742515142443656,-0.10114999803437731,0.07664783375768948,-0.12507270118984187,-0.03894332930606719
1123.5896,[M-H+HCOOH]-,-3.500544330406001,-0.37664354660114713,0.048390287745577985,0.598271329663532,-0.03627134638825766,0.04536829421309761,-0.0352621222435564,-0.0510242262639969,0.21322214099993753,-0.03144903872517361,-0.0005005461780188589,-0.012759790582072647,0.020358876538591864,0.00018021183607205417,0.07349775491138871,0.017331815209216575
815.4789,[M-H+HCOOH]-,-2.5000873469283116,-0.7490349185186483,0.7138561508129826,-0.10457522284363478,-0.2579415474363799,-0.2702798018180488,0.3239331993219338,-0.20423844933331928,0.039855188900515315,-0.006562247328596299,0.04451328184798799,0.042093558966007846,0.19287772456030677,0.10195105668684105,0.24803565567133612,-0.04548644901721618
665.4273,[M-H+HCOOH]-,-1.4993661969903933,2.6599147480135916,0.7958846022804988,-0.40860618513809316,0.1941553407498395,0.14933614076793264,0.33200104703947586,0.32004517672672084,0.20141018162029606,0.07513526401045624,0.33170004831915684,0.037191599574437594,0.13611727735395093,-0.021120506146493443,-0.1686467738245745,0.16440047124266186
1025.5571,[M-H+HCOOH]-,-0.4997949064177484,-0.4322739506744667,0.1540860799640753,0.5072114639209649,0.0484227417636043,0.1421871995561706,-0.19852090810283607,-0.09936662466818647,0.24883951785309463,-0.23590810508351961,0.07923158322057329,-0.14692350600163204,-0.11135091474560227,-0.1733929854990736,0.06493475226359013,0.10166964084747804
845.4896,[M-H+HCOOH]-,0.500142773775589,-0.7356838650060934,0.5632422291613912,0.2855748298173077,0.11231445346420144,0.018576728448398024,0.5658837873893431,-0.05480218468841307,-0.09860412213232912,-0.07509699881764201,-0.08812206504997537,0.15299282391100855,0.03600273685955679,-0.015437539267023067,-0.07698178510523422,-0.10859399373357397
1007.5418,[M-H+HCOOH]-,1.499966480367338,-0.5080134464344328,0.23752402609070664,0.6268169874180103,0.08023781359612223,0.012416002271840195,0.1398944099945831,-0.026173177843843543,0.08528839737901044,-0.0645162580278029,-0.21235871621203747,0.1296814588159822,-0.009579306233522742,0.057459297089242384,0.11188563810227684,0.09844224548449859
649.4322,[M-H+HCOOH]-,2.500711872109823,2.796186561592857,0.724527856448336,-0.42458708294682596,0.15908930992616296,0.18286886591417142,0.3078804674670682,0.27609675543554774,0.2418802663636217,-0.012511792492066062,0.4039652610097247,-0.02808570200039085,0.14414133147218547,-0.2660363148440009,-0.005377332939147747,-0.027587167289838437
961.5369,[M-H+HCOOH]-,3.500871483919546,-0.5389885245140503,0.18451703084019228,0.5658111605357542,0.5446498323292143,0.13358530086184517,-0.34240003606053415,0.24742504016396943,0.13738541415637692,-0.011979789508203711,-0.10214678556184459,-0.14459497092358,-0.09314199461865785,-0.19451967077496965,0.09342098378612378,0.15430601231265248
1117.5439,[M-H]-,4.499643547886054,-0.149647996815669,-0.3180937391772384,0.1819291002037523,-0.75646232737,0.1502097316458164,0.02767660306414527,0.3465828186516161,-0.17420507492452178,0.029313032629595673,-0.042311760808843774,0.1361896357541589,-0.2575134538487489,0.08476599660310988,-0.20739413151182295,-0.014524053953562476
853.4943,[M-H+HCOOH]-,5.500235701740403,2.5373307235247817,0.35260735139093136,-0.07764480015748182,0.06834459871945335,-0.005885120595015303,0.14052237252948827,0.24104192740230734,0.0753530000655091,0.13358221049656108,-0.004808434541018475,0.20947718069701904,-0.039618667266488466,0.0455629616968078,0.11842972989692901,0.161402814765241
943.5256,[M-H]-,6.499953993456715,-0.5430843118875227,0.2363127401479193,0.35824811258182304,0.004175408410337822,0.1073581336891347,0.07639057622313035,0.051531064702408105,0.22881813029441747,-0.06667516647601894,-0.18934291190328734,0.21678175023072016,-0.03911264308375841,0.04099798598341982,-0.05643304133235606,0.002203025246219859
1239.6332,[M-H]-,7.498914645046389,-0.0803113212474805,-0.3224929408489788,0.6877110053768722,-0.25061403227389245,-0.0576599631328156,-0.05073917311244469,-0.08775980987568387,0.023309870737249036,0.14446778009112238,0.037331322532979626,-0.09740439630645746,0.07655427706885787,0.03392716937115535,-0.05948884306058405,0.011677378481424538
815.479,[M-H+HCOOH]-,8.499958701644058,-0.711856625746955,0.7374168115709436,-0.14654933069344686,-0.28483845382558237,-0.33527812795336315,0.3286596056375781,-0.23828191817589944,0.0057596267276894,0.07715152446939191,0.16358873504759472,-0.018062189705424853,0.17133718275634585,0.13004507419039366,0.2032654102924006,-0.0289525239188404
1007.5412,[M-H+HCOOH]-,9.500256494432895,-0.49843763229124155,0.20448578860915015,0.46424760369280516,0.09009683836430354,0.13253442646999603,-0.16908632476571742,-0.02636524055533575,0.2743691157734662,-0.14386830275321377,0.04386229833737727,-0.07197513298699514,-0.10814151456246689,-0.07545581275431269,0.02441928410765477,0.09287035216208399
863.4991,[M-H+HCOOH]-,10.499612667261536,-0.11993281823174842,-0.9333504439912008,-0.7651493528466259,0.4173426925355651,-0.32608166634514973,0.10222465951288033,-0.28605547563642747,0.31947312673436334,0.16089143750153348,-0.23237791530721763,-0.03234551303334648,-0.10472612293902882,-0.1301926146352502,-0.03137763222154059,0.19442231042614994
831.4743,[M-H+HCOOH]-,11.502218933951344,-0.4888631497313045,-0.02921583892219766,-0.33705344882882515,0.7627993429973161,0.38297821998714165,-0.3050835201453653,-0.4504924501533196,-0.38133541748455924,-0.14645181778337915,0.47378215287058395,0.1326660288568664,-0.15170311123684535,0.17899059919762952,0.03416563556468357,0.13671569619485216
1191.6165,[M-H+HCOOH]-,12.499427304959882,-0.011977624508938767,-1.0231758984785213,-0.08793606372383557,0.04206171067413904,-0.20027481605001948,-0.10394181832677096,0.3477811919811466,-0.12425581360348116,-0.1722614829063476,0.04141808648290869,0.15206001862822177,0.2170822100104544,-0.08568757073102436,0.11504123341246633,-0.11056891190291876
1163.5833,[M-H]-,13.499344445007452,-0.18602027662159618,-0.2255888167028175,0.4470806455435319,-0.5038485784259397,0.08115072006096269,0.06074816841280262,0.14281713027433246,-0.05590099238033335,0.10812373977533474,0.01179709718300272,-0.0018520345569509853,-0.09550662597812432,0.11113031704530664,-0.09390846878417491,-0.05171363614927506
1191.6159,[M-H+HCOOH]-,14.499568572422858,0.028492485988617654,-1.0293577521519612,-0.09263004542695269,-0.008806280889238878,-0.29576943593533533,-0.15677694819603338,0.2934359114316974,-0.18230961277578472,-0.10539307740085567,0.131546446480452,0.09747519115417912,0.20389502060472822,-0.04416376397454893,0.0657873243767499,-0.048219450292932384
811.4839,[M-H+HCOOH]-,15.500582111213427,2.6307099573102497,0.5082523399451806,-0.1687182359675014,0.1424252244699877,0.1298312192069914,0.11071268287947841,0.17818220962868833,0.1713406118829117,0.01579714828120379,0.1378343311006255,0.025895284984337137,-0.023440130259931278,-0.17547979270265376,0.08999492691110887,-0.010643763646496924
843.4724,[M-H+HCOOH]-,16.49891858899832,-0.20645949421167806,-0.9558264993826451,-0.6238449142278835,0.34435024130036024,-0.3840283432885988,0.3874085304220632,0.03793371559240044,0.06318348780784863,0.1134524985848722,0.1423403035517455,-0.4356472805547516,-0.16476039958567656,-0.030924705509238447,-0.26208429746083456,-0.22864771182080307
1209.6267,[M-H]-,17.498892171254685,-0.1293156301487785,-0.2375849455249605,0.665514027403373,-0.255516751889627,-0.03489665795970648,0.006374783711703509,-0.11228169998262855,0.053277681916448556,0.17348928190058518,0.0899768488924977,-0.11902385519043739,0.07842902133087955,0.0423598729030219,-0.08176940570772202,-0.02016320959192161
811.4833,[M-H+HCOOH]-,18.500473400791975,2.5663762572867572,0.58186702281226,-0.13962475578909686,0.11494621509365642,0.08775776358696005,0.22194095974184552,0.2207611803433202,0.06492922723331673,0.033383176463629816,0.09318121916326898,0.056495546560175816,0.03500835339379975,0.05922294216576724,-0.07298267852996086,0.13390191904508555
815.4784,[M-H+HCOOH]-,19.50109539455198,-0.7355611385982147,0.5240566288482111,0.4411069013238716,0.605394828176378,0.05368014080776098,0.2868517922369282,0.2075283740247507,-0.32332998494999204,0.1139937665693307,-0.05138296050959225,-0.10662336978308436,-0.06235031964942213,-0.1231048082674,-0.051443215759376,-0.03638948640858113
683.4374,[M-H+HCOOH]-,20.50096724970413,-0.8977632103519776,1.0366352901704892,-0.6731708009430071,-0.4264507080056362,-0.22326913332997472,0.06617038294376187,-0.18848958246509684,-0.13795825287074692,-0.0840954978521131,-0.08383532318347926,0.09573209358023224,0.11665426453334674,-0.14262462562573613,0.07047814650403836,0.09628912564709176
977.5308,[M-H+HCOOH]-,21.499968413612365,2.4119513670615773,0.3213030794801096,-0.04544603973909776,-0.10407061653679364,-0.10668206186347617,-0.06308080205345236,-0.29711960893018335,0.011538860536334378,0.20157682414940473,-0.03840102300055356,0.03980275595518175,-0.1534144223286127,-0.04683532677748377,0.11442075293886121,-0.23937427554965376
991.5464,[M-H+HCOOH]-,22.49934902486682,-0.5436345637240352,0.2178130498668896,0.25071327573067254,-0.18300385958927054,-0.07769796216892524,0.09460893500804313,-0.14357604857314474,0.3177443654585527,0.005741286937109527,0.07032548208046864,0.005583660192463656,0.07176033393896931,0.062409385859474156,0.08947942638396704,-0.1563451832873714
977.5318,[M-H+HCOOH]-,23.499514428256745,-0.5350855608282122,0.2337144330517503,0.2590461259316091,-0.13008771812013817,-0.05291888272763936,0.048599075895183655,-0.18050589482724813,0.3542616404761586,-0.029271599248753485,0.1827768031795224,-0.12062736783787759,0.03881758400537167,0.0764588086326196,0.09506936467623414,-0.06604079420701497
815.4789,[M-H]-,24.499119843136484,-0.11905616910707381,-0.9139633038534176,-0.8465430200321924,0.2763186216391284,-0.36986449493788826,0.16660850231387328,-0.2267419594775172,0.28708418950003567,0.20835327954856173,-0.21698927011976624,0.07059277676575669,0.00647598790346226,-0.024923206950506666,-0.08517605311543952,0.029245142461536516
683.4368,[M-H+HCOOH]-,25.501531628634407,-0.9062624466160806,0.7767588002542898,-0.28173802509973817,0.4938792016165257,-0.0451325503814942,0.1883811060901436,0.17394665024044367,-0.37016012850105035,0.2760232758986579,-0.13925140417380807,-0.06316242101819526,0.05821262113826792,-0.03316295097333767,0.0219290988160772,-0.17833337886251366
989.5317,[M-H+HCOOH]-,26.50067602814395,-0.26064562787290524,-0.30255704812463774,-0.02746270471272561,0.4126477557101938,0.23249386755328022,0.06533961010981391,-0.4225807162280747,-0.40486594767812134,-0.08274853965854216,0.2958655469445801,0.42347842735593605,-0.09401796588793199,0.1638692122937042,-0.11003661136177798,0.04951464665219489
845.4892,[M-H+HCOOH]-,27.500549338931418,-0.6885939075208751,0.2901669787596942,0.3511029081635547,0.45874553115372896,0.049596487877095446,0.3963417305080431,0.1362031324465637,-0.2012163366094992,0.2181588516698564,-0.18298251586128886,0.004870812284972509,0.006519742918596692,0.06592601897773882,0.09240136384567871,-0.27533827240740444
991.5473,[M-H+HCOOH]-,28.50006638168595,-0.5817154007052423,0.26169342630494896,0.4587172410660712,0.06968984558581409,0.13741414856243636,-0.06371085058288374,0.04949624856996515,0.2883438635911135,-0.1317249876466647,-0.08236473648078543,0.056978450984373666,-0.08047681701947294,-0.10016912736748086,0.006978012256622114,-0.018396213915827877
667.4434,[M-H+HCOOH]-,29.501095248203605,-0.9001182050788162,0.984112505808549,-0.9310573228597843,-0.6443917560866355,0.021593602635022933,-0.33918171888588633,-0.06803980234672129,0.005175426113752498,-0.2944313623908292,0.11807189107523865,-0.05543047539596778,-0.06770978623115272,-0.3505500125406414,-0.25501077480176043,0.022094295627218184
1123.5907,[M-H+HCOOH]-,30.499347810103636,-0.3590426822206409,0.034851116535151515,0.5981865966411265,-0.08596615589000633,-4.447269868514336e-05,-0.0013711120008835127,-0.0730000458925218,0.23518457093738904,0.03458003912444504,0.06146275150792723,-0.037675445893219875,0.026079308946908963,0.023732196176954278,0.03541075499349578,0.0031918826099072836
815.4803,[M-H]-,31.501080538091447,2.3877911670217373,0.34685704305159065,0.013813405426657358,0.16163665593014792,-0.25201305810565966,-0.002131680572288613,-0.06670290642359494,-0.1748940389007718,-0.7285274253329778,-0.3835578119509287,-0.5202300116952752,0.26451314120296865,0.3567181837966601,-0.1966150329735574,0.05918403654113605
667.4421,[M-H+HCOOH]-,32.50161431864065,-0.876703643569429,0.7892691956307147,-0.7364383640500156,0.13017975628088624,0.023027097792407834,-0.5777509357446651,0.15069955741208574,0.05617486179858321,0.3084406886991248,-0.1364048594255998,-0.10857968864749241,-0.015219047442640415,-0.07965668747443039,-0.06891308072585732,-0.256113617437298
1225.6189,[M-H]-,33.49992726647649,2.225609218498988,-0.09836668998192269,0.3455231649626725,-0.29275944569193935,-0.08660290865438962,-0.3503553989024832,-0.3698064791492271,-0.22720674334426894,0.2615565700082446,-0.18217623945122133,0.14288082466250032,-0.2104628214099416,-0.03794031799831419,0.09245197380023513,-0.18514614835100934
793.4374,[M-H]-,34.49969243124634,-0.18946865887741313,-0.8452023940389699,-0.822292368078427,-0.4161544146696395,1.034977016943239,0.11626827932089308,0.15785971997100004,-0.04641152683661582,0.017902414809608563,-0.09043571540612325,-0.20832304909661076,-0.12238124415755776,0.05079374584158155,-0.008797483259836975,0.08516060692546422
1255.6307,[M-H+HCOOH]-,35.49939841911158,-0.13996387864925125,-0.1813780645422496,0.77181423245297,-0.2029661522210171,0.027034914621058653,-0.1430523475473695,-0.03163459341865241,0.018492502590419527,0.10521002843332966,0.1288037547637107,-0.14135689261542134,-0.002981653393333866,-0.02294173845834104,-0.08688612688657368,0.08951343217997398
