Observed m_z,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63
925.4807,[M-H]-,-6.97065923047749,3.476650413845332,-1.1287007448045363,0.251069607759347,-0.10000263236801026,-0.5390181781687778,-0.4762128753973295,0.19402268511405377,-0.15472311513385667,-0.2673322827467476,-0.22669794572681484,0.09552636099970926,0.2692389891579391,0.18490299442986083,-0.15446801668808224,-0.2691535819231526,-0.22915523987836034,0.11917203702396527,-0.537330904447249,-0.04239629933050283,0.2686048350844297,0.3986769539811314,-0.014985440423685617,0.08448232691644604,0.08309226440741067,-0.24862748717102012,-0.07166774417015,-0.08046845509893627,0.12422444908753419,0.1060469237032664,-0.007112925996073332,0.024835536460148352,0.10171976550790632,0.0012853404761854579,-0.04488916272650972,-0.03420026255889046,0.007460484243550835,0.04091567302726987,-0.023411614249860914,0.0169713227590586,-0.0019005655017417847,0.04508704090757535,0.006255766545034112,0.005361779691720361,-2.912645548424813e-16,-8.806326813834333e-17,1.3908336315025017e-17,1.6670919587346838e-16,3.5012433785597577e-16,2.0301185002799784e-16,-1.4980566024574046e-16,-2.6023857516208047e-16,2.679833643754538e-16,-1.2460193838628722e-17,1.0630300549402315e-16,-3.300560747617559e-18,-1.5770884088464214e-16,5.523887748689351e-17,-1.29263047069139e-16,3.749017214116242e-16,5.557025436113148e-16,5.681078928292184e-17,-8.216208270360146e-17,1.899014221149693e-16
1107.5929,[M-H]-,1.3820683240835567,1.141137194173328,0.10673810690972851,-1.1013409568152637,2.055942659432645,0.26091112692984153,0.11752888076987353,0.5284260400049976,-0.3781015354365499,-0.08933502390503845,-0.8301833587159463,0.2162045718677483,-0.18023826808130688,0.431735574380611,-0.18150272968413078,0.05846483626567504,-0.07377040821003944,-0.2960136650718321,0.1928792049637237,-0.04531142004060533,0.23961086197925374,0.0994506742306639,-0.15782511665890045,0.060524110211309025,-0.19696880657480395,0.10163304474192747,0.09396646439960349,0.3252314320919296,-0.1852849922500713,-0.19676513172880378,-0.04858407044148475,0.20150728130457016,0.18817598011742656,-0.2877070998061269,0.022315226701320724,-0.24083810321033508,0.3627283201564293,0.026011509983927896,-0.27196930305077505,-0.15981783459724816,-0.06247247817705227,-0.021465058203393297,-0.12546058818571135,0.027891471728369532,-2.0501205528743575e-16,8.472110261715152e-17,-3.291056008231229e-18,-7.210531648782061e-18,9.837534207167949e-18,2.852954635727109e-18,4.1596225883733435e-18,2.4505167840444743e-19,-1.074797635271571e-17,5.289234981701536e-18,1.974254570920993e-18,-9.130125018271135e-18,2.767596875006563e-18,-1.6514414573627806e-18,-1.9090424919907134e-18,1.0841034820446496e-18,2.012942112648907e-18,1.514614790132281e-18,1.4187866046284836e-19,-9.943249331358669e-19
797.4684,[M-H+HCOOH]-,-1.8176544161070123,-3.2540500483281845,0.2559514754815006,0.3017388279053159,0.8589027367393612,0.72405491399982,-0.3771732425513194,-1.0147663795694515,0.2911608715508838,0.11061061149010984,-0.1938849058212189,0.37773602942750334,0.1978927441706464,0.2508172184770059,-0.17657270904168942,-0.7420363066998249,0.2617602438137077,-0.36599764591928174,-0.1433535706168259,-0.579324545537778,0.10862772315026323,-0.05518992076900677,0.03977335136966398,-0.06528212785025866,0.051818567567490995,0.1883664277381989,0.11619795392030023,0.03023637892369694,0.05104220239076609,-0.09394827920756468,0.014423964008061809,-0.0887797329983903,-0.10999443811551599,-0.06349018309806843,0.14438466866547162,0.010457021634073901,0.004066001754489512,-0.07584889987341241,0.042517141911456516,0.04916918057237716,-0.031797558355717244,0.06615104349584257,-0.010349141054685852,0.010520530761590919,-2.821733582215069e-16,-1.2469727871158147e-16,1.0290761852135429e-16,-3.632470276705818e-16,-7.928342122934414e-17,-1.1951435493722136e-16,9.863275099399839e-17,-4.9817871562515003e-17,-3.649798798800793e-17,1.8991661093509832e-16,-8.208703564830728e-17,-1.951833795111657e-16,-3.121818274539606e-17,9.280330815645255e-17,-2.848249244833645e-17,1.408741836532099e-17,5.886902286399776e-17,-5.182280937117143e-16,1.5427385672012638e-16,-1.2397716092221904e-16
807.4908,[M-H]-,-1.797294275003963,-0.8616874912729756,2.2812994181978663,-0.5970166396156736,-0.8784107988221452,2.017487310960914,0.5882899171907703,-0.6994326997297129,-1.0714802237895151,0.027223531110493363,0.7847775618495838,-0.023660570395041387,0.3500594920335405,0.4632386526736292,0.6555419120757411,0.06367343556532265,-0.8971588207295886,-0.48447698700283126,0.20368966307205927,0.42107383636364576,-0.11651363208061734,-0.026315977855385548,-0.12464870587570859,0.03809411945657562,0.021097328827058313,-0.028631531747203738,-0.28293580779691924,-0.11276268662228495,-0.017557742921133376,0.3093517629899016,-0.04049411348536757,0.19993801717377072,0.09726045511594221,0.13068060667956097,-0.016584613004087857,-0.07894184007648938,-0.14537564521033375,0.11374197139296412,-0.017215255059337152,-0.012416229648495798,-0.06353852822128801,-0.0634082448582869,-0.06605948071045495,-0.01918319646462584,-2.6411001947806617e-16,1.2867605865710323e-17,2.1266794747808336e-16,-4.0571249843705585e-16,3.08829555877745e-16,-5.165433901220219e-16,-1.1887321120891266e-16,-7.677741125800607e-17,1.7846816046338674e-16,2.3506994151362405e-16,-5.629559948427052e-16,4.1387369437115986e-16,-3.270259492715603e-16,1.6918231939296793e-16,1.6797706293654025e-17,-9.561855846613433e-17,5.18138697058945e-17,-1.129333138874677e-16,-2.346230332019923e-17,-5.9569970515536054e-18
681.4214,[M-H+HCOOH]-,-0.6044853190872199,1.1104599449860488,-2.3518252885055424,1.123298515149605,1.4710432561338107,0.7835158822117149,1.736729788262548,-0.5622570116533399,-1.9481114377742494,1.7630140786968957,1.170467886151416,-0.4971063771551609,-0.23720153989573856,-1.4034731471565047,0.06852096465418224,0.12591413732649706,0.5023176519098635,0.47248637112209496,0.1367292686927408,-0.29581576729961234,-0.19396523657410136,0.2042544302246513,-0.048677684815157975,-0.3757339785033058,0.2929615146483276,0.14153637080251635,-0.024273867408145484,-0.09498593325281834,0.16799485900540545,0.02027027300869335,-0.4981288149230497,-0.2854153991641957,0.3377684592013611,-0.14355615633073177,0.1313413589870474,-0.05075864823132827,-0.03763194438207547,0.01609636950626839,-0.020934300751636038,-0.016694521323339366,-0.011721460518503141,-0.001995697767625058,-0.0025757450398366296,0.0022369466858471547,-2.0501205528743762e-16,8.472110261715254e-17,-3.2910560082312332e-18,-7.210531648781853e-18,9.837534207168182e-18,2.852954635726969e-18,4.1596225883734175e-18,2.4505167840432586e-19,-1.0747976352715648e-17,5.289234981701179e-18,1.974254570920396e-18,-9.130125018271138e-18,2.7675968750062327e-18,-1.6514414573631748e-18,-1.909042491990271e-18,1.0841034820446906e-18,2.0129421126487408e-18,1.5146147901328203e-18,1.4187866046296226e-19,-9.94324933136021e-19
925.4798,[M-H]-,-6.664728337901926,3.580429759142312,-1.3928942590814943,-0.16613910022802594,-0.28336202742359884,-0.41562036728507795,0.2322833398229222,-0.28874220759067715,0.9957396542480703,0.2976035901809481,0.7002765490941179,0.1375672210470244,-0.40302475003486316,0.7656885257078607,0.3257402730012046,0.7085987227840208,0.5548229944427305,-0.7167593234874174,1.5763988425211817,-0.2634263983316963,-0.063385133724379,-0.3791569865589524,0.4611802370453025,-0.08027633262880092,-0.042327012893895774,0.35906512854640305,0.04851932726951489,-0.003976160867822571,0.27086556330216455,0.08926398578486876,0.08633950660126473,0.033142630549847216,0.02119312654952391,-0.19285452628367844,-0.2913129157360771,0.15830546660553005,0.017063007573885056,-0.02596069900042276,0.027052699246794258,-0.04020203145534932,0.003254793090262488,0.018668986567209375,-0.00036005665436902374,-0.0008684193934255492,-2.0501205528743893e-16,8.472110261715266e-17,-3.291056008230906e-18,-7.21053164878184e-18,9.837534207168316e-18,2.8529546357269962e-18,4.1596225883733404e-18,2.4505167840398853e-19,-1.0747976352715449e-17,5.289234981701172e-18,1.9742545709205674e-18,-9.130125018271227e-18,2.7675968750062223e-18,-1.6514414573633418e-18,-1.9090424919903752e-18,1.084103482044985e-18,2.0129421126490505e-18,1.5146147901327656e-18,1.4187866046274648e-19,-9.943249331357916e-19
793.4374,[M-H]-,-7.194206309860531,3.3752947433749334,-1.0593523843289703,0.40391652214986296,-0.09899848221117777,-0.46044511776325064,-0.27556159993433255,0.07983966873050449,0.011760161147403015,-0.13854376084939196,-0.5391013102733121,-0.07456161180400696,0.13501278093736463,0.005740963992948375,0.04203854270610304,0.21893912076285926,-0.1005079786399128,0.200532404437828,0.07009186089421873,0.2073091975896318,-0.4917596965235414,-0.5032907327440173,0.04990822671222119,-0.09831907600759342,-0.2550640221733086,0.25365523351846964,-0.02664271495583437,0.06178610218041442,-0.2974019595906264,-0.3684027475673382,-0.014198616186131198,-0.09129683607152718,-0.2947735837279796,0.1449684014362145,0.574320848465839,-0.17926292880144845,-0.09813729367283953,-0.09422326130275423,0.02015465767350764,-0.05772134135577662,0.025054797391295472,-0.16757772044766298,0.004359504644842404,-0.00013384820022274056,-2.050120552874362e-16,8.472110261715205e-17,-3.2910560082308746e-18,-7.21053164878151e-18,9.83753420716796e-18,2.8529546357269003e-18,4.159622588372964e-18,2.450516784041529e-19,-1.0747976352715586e-17,5.289234981701069e-18,1.9742545709207935e-18,-9.13012501827154e-18,2.767596875006246e-18,-1.651441457363138e-18,-1.909042491990197e-18,1.0841034820447249e-18,2.012942112648667e-18,1.5146147901328066e-18,1.418786604629999e-19,-9.943249331366478e-19
845.4891,[M-H+HCOOH]-,0.08748832382514989,-1.9595680139904852,-1.8196588696093965,-2.602619504927719,-1.0355109824293685,-1.5434215846547465,0.5602509938345757,-0.47188109154073415,-0.4142819606193775,-0.46471544398250964,-0.05695400097693675,0.3382315995636501,-0.005093837529762485,-0.18639670668591904,-0.08849637620655225,-0.093149958871412,-0.25389499785495523,0.3305499633342341,0.19871297264965296,-0.02834160675751646,-0.01215130547768803,0.08522515244912833,0.1010296903131472,0.09668308397349622,0.12703143385727975,0.14599359755853428,0.1853171127573475,0.06839846888322565,0.24968503372219727,-0.10473386696821688,0.042747438309696725,0.02037766338800189,0.12285394999563,0.23133833640867602,-0.0378143355023733,-0.05495014836819673,0.07023568802226395,0.11611080158236615,0.040399091329731684,0.03319767566787526,-0.014860251688152798,-0.056368421548214594,-0.003591512318319663,0.016321754489136125,-3.067785440129816e-16,-8.611875341928267e-17,-1.5921289654536754e-16,2.0940163913691292e-16,1.1552336078083266e-16,-2.908307319429249e-17,-9.147515910983298e-18,2.366107308533521e-17,5.609603901137696e-17,-1.4441584878034845e-17,8.07857132832251e-17,-6.410236235432992e-17,-2.564142088852419e-16,-1.0732387629614358e-16,2.7066155275258144e-16,3.599442487951947e-16,-4.913042541056784e-16,-3.978334354623118e-16,3.1694066897502805e-16,-2.108955236274614e-16
977.5317,[M-H+HCOOH]-,1.159512676951057,-1.2318027799110556,-1.6238746390450034,0.858613064012672,0.23063718552658158,-0.19140319825832453,-0.7943247335351035,-0.6664805825873593,0.025020620383834166,-0.11809528512790646,-0.05479647890720982,0.41731989385931545,-0.18400369347571036,0.2369041310960912,-0.25408633715817086,0.6215036306910136,-0.15307866476656487,0.140919645346051,-0.06165859660020046,-0.04406111643835798,0.056631998096452175,0.5698188576019091,-0.0980224436377454,0.06392058802915654,-0.21094960663340023,0.2752297800334523,-0.20841701570644275,0.009939957980981714,0.24154212435271455,-0.04368240533215849,0.16233471669212812,0.08040037127201669,0.001061312298510057,-0.08389299149023208,0.06007391797943999,-0.020347106296635668,-0.18759328949227816,0.019473365926456255,-0.09461270592303182,0.0015378145145683146,0.018710006703090785,-0.006899594210876894,0.02028010080680343,-0.004345629057853053,-1.3084191372786293e-16,2.1334838761055149e-16,2.6479475530886718e-17,-3.870964689430484e-16,-1.4975001340567253e-16,4.2289120369983874e-16,-3.023522735167134e-16,2.2223420863771137e-16,-5.630287645004611e-17,3.0252379931233924e-16,1.7150870278834472e-16,1.4347949601610332e-16,2.762383363938808e-16,1.3865411487193659e-16,4.580677781330738e-16,1.649042616091962e-16,-6.501420751399077e-17,-2.0485592318821538e-16,-3.3997330516389165e-16,2.0248794557715264e-16
1007.5422,[M-H+HCOOH]-,1.4302051209687847,0.722163667970175,0.1896654050157216,0.16273641370954847,0.7943118993402059,0.013063403958529202,0.041033466847024566,-0.043270014208277356,-0.5238504230384159,-0.36843925851349496,0.2797291639924048,0.23526562479393393,0.4022813180035265,0.564668846977672,0.21582637722799297,0.11483738844345451,0.21369374068736205,0.7179044581541035,0.23640263998405636,-0.5036508438244939,-0.8132657085833116,0.3677346607726569,-0.07312207360736445,0.1328475899570053,0.5730743239891815,-0.09135181952247046,-0.3175717057244267,-0.462494267166169,0.011991492579881507,0.2610189789684303,0.1797873091981633,-0.11357665904427994,-0.5744499663828744,0.09429623350483361,0.09056536615144811,0.26252902359472874,0.321133495225624,0.09797181801885993,-0.11532155244165944,-0.04914770247804163,-0.020418003998911565,-0.007223686504979038,-0.004306334421303924,0.0030925712413382494,-2.0501205528743602e-16,8.472110261715197e-17,-3.291056008231033e-18,-7.210531648781678e-18,9.837534207168367e-18,2.8529546357270012e-18,4.159622588373423e-18,2.4505167840408743e-19,-1.074797635271562e-17,5.2892349817010865e-18,1.9742545709203994e-18,-9.130125018271218e-18,2.7675968750064002e-18,-1.6514414573633553e-18,-1.9090424919903066e-18,1.0841034820447798e-18,2.0129421126491533e-18,1.5146147901327142e-18,1.4187866046257182e-19,-9.94324933135723e-19
