Observed m_z,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31
1285.6451,[M-H+HCOOH]-,-0.44837561670282156,0.818661600882028,0.1984114505489379,0.967407177383287,-0.3679299222355816,-0.07369528011746702,0.25486211598458636,0.16452733000241992,-0.05630153403588128,0.48700391346052424,-0.14406365250663097,0.41057022388647846,-0.050260747765023095,0.11658565251672155,-0.09153662841820749,0.10150772666563457,-0.01981003163302711,0.21290799633750146,0.0047016960603569235,0.018260857464938513,0.0020056366671177186,0.018316227775428923,-0.0014513715663166935,-0.006542975602287537,9.977377974531861e-17,6.297696304732796e-17,3.9775227807326896e-17,-6.460571900937334e-18,-1.7008252780180068e-17,-1.0740529653245742e-18,5.933199751724801e-18,3.7798951297771866e-17
1239.6361,[M-H+HCOOH]-,-0.44837561670282156,0.818661600882028,0.1984114505489379,0.967407177383287,-0.3679299222355816,-0.07369528011746702,0.25486211598458636,0.16452733000241992,-0.056301534035881264,0.48700391346052413,-0.144063652506631,0.41057022388647885,-0.05026074776502312,0.11658565251672158,-0.0915366284182076,0.10150772666563461,-0.01981003163302712,0.2129079963375016,0.004701696060357001,0.018260857464938544,0.002005636667117554,0.01831622777542897,-0.0014513715663167827,-0.006542975602287611,9.97737797453246e-17,6.297696304731969e-17,3.977522780731635e-17,-6.460571900943019e-18,-1.7008252780185433e-17,-1.074052965320863e-18,5.9331997517224646e-18,3.779895129777308e-17
825.5005,[M-H]-,0.6124679808096094,0.07313151299491169,-0.1881589030340617,-1.0429382875990545,-0.8640723445830734,0.2933568160159757,-0.5714773092009255,-0.0697645101952154,0.017903296218746,-0.15264702914521114,0.33970137107862924,0.2236432388468076,-0.4790803288497561,0.35420682048506624,0.0034442616150692934,0.15029723514587265,0.009483541322219066,-0.0052449366817325935,0.041447864411851804,-0.0828552980526902,-0.11286664870117642,0.016608046310966705,0.017844100214337025,-0.02327314758725711,1.8452773657981197e-16,-7.115638428971523e-17,-1.3240877567396713e-16,3.8497606362613256e-17,9.556464206982322e-18,-5.0214713278893206e-17,6.647580100788581e-17,1.1580609348776522e-16
961.5402,[M-H]-,-0.44920160626313216,0.5664172328424565,-0.07146979241777922,0.556169168544185,-0.07097827083435475,0.19187107459468683,0.08807127164152755,0.19586036134660517,-0.1978568449087931,-0.21409345087612894,0.11737492902844374,-0.49341104807340863,-0.17713762869679625,-0.024572047311622155,0.08757844319283288,0.008092969420955585,0.09563117258805702,0.08068981234624606,0.0219432678504989,-0.0015047047254899712,0.007252765117158369,-0.01957644615890308,0.002137471717591717,-0.0074382752641722755,9.810120549230601e-17,5.805878133439572e-17,4.084547288354285e-17,-5.387544851560864e-17,2.6180709664457748e-17,1.154788460099114e-16,5.128603270989275e-17,-4.4280805812472454e-17
799.4839,[M-H+HCOOH]-,-0.5506662233188078,0.08900612382796988,-0.7901261083737218,-0.07310890315877534,-0.08240623930612696,0.25587572501190203,-0.34324707487262274,0.15561778599067258,-0.05183249745435984,0.03241538074074517,0.3190153136320029,-0.018139657747729146,0.19949994206219573,0.30718192353748974,-0.04315659934350013,-0.037486738428391425,0.14648686054908489,-0.07770020930400845,0.002249814598462499,-0.037674668171157784,-0.07939172267870631,-0.01544678549812972,0.02933834574968338,0.00217522237523174,9.416613308511944e-17,6.966391288528993e-17,3.9670778072090853e-17,-2.3296710180048807e-17,-1.6354825887670815e-17,-5.553245972574168e-17,7.016508927650564e-17,4.7639077357508235e-17
947.5205,[M-H+HCOOH]-,-0.44920160626313216,0.5664172328424565,-0.07146979241777922,0.556169168544185,-0.07097827083435475,0.19187107459468683,0.08807127164152756,0.19586036134660517,-0.19785684490879307,-0.21409345087612894,0.11737492902844371,-0.4934110480734086,-0.17713762869679647,-0.0245720473116223,0.08757844319283281,0.00809296942095553,0.09563117258805712,0.08068981234624614,0.021943267850498865,-0.0015047047254899246,0.007252765117158368,-0.019576446158903107,0.0021374717175917375,-0.007438275264172268,9.931504010676038e-17,5.554136018548095e-17,3.180176766614533e-17,-4.901209381176283e-17,1.3436339628286958e-17,9.370155760066662e-17,-1.1160399116774918e-17,-8.075741884655993e-17
1139.5831,[M-H+HCOOH]-,-0.7581586508720104,0.3850234127777345,1.0859119726648776,-0.30166745858927735,1.7620855033457044,0.594291987284765,0.7360815342966827,-0.4601245753422127,0.5519610114302217,-0.34314009867276446,0.3946580007345684,0.27226725171935034,-0.15636510801380316,-0.31744051257902756,0.06230771337737772,0.09595515637392749,0.15340274003311716,0.09797383029575446,-0.16805706353696648,-0.1127656049163335,-0.012960055514072122,0.06835639993863643,0.15564250545722416,0.05185674873099472,1.3538693017362967e-16,7.061845893551961e-17,7.99547489891655e-17,1.4827187473106144e-16,-1.0177165093391316e-16,-5.067250658726637e-17,-8.196996487579602e-17,2.849666584558179e-16
1371.6779,[M-H]-,-0.44837561670282156,0.818661600882028,0.1984114505489379,0.967407177383287,-0.3679299222355816,-0.07369528011746702,0.25486211598458636,0.16452733000241992,-0.05630153403588129,0.48700391346052424,-0.14406365250663097,0.4105702238864783,-0.050260747765022984,0.1165856525167215,-0.09153662841820749,0.10150772666563453,-0.019810031633027112,0.21290799633750163,0.0047016960603571785,0.01826085746493859,0.0020056366671175213,0.018316227775428937,-0.0014513715663167384,-0.0065429756022875405,9.977377974532002e-17,6.297696304732609e-17,3.9775227807324535e-17,-6.460571900939161e-18,-1.700825278018329e-17,-1.0740529653211773e-18,5.93319975171808e-18,3.7798951297795045e-17
811.4834,[M-H+HCOOH]-,-0.4084092472765008,0.05066808036040812,-0.986246214944796,-0.0958208061049304,-0.004674852375886583,0.3803380481153312,-0.5165575497145846,0.18350607829633034,-0.20219989565451704,0.13906459073415844,0.1921404733452004,0.13396615119207572,0.22404785636216365,-0.5217125972310248,-0.15866178527865965,-0.09152484082438236,-0.05078592972072696,-0.015136672097515421,-0.04753198060078367,0.0015448801244890783,0.16962315803901645,-0.006231753356577972,2.7861728271189688e-05,0.0065593482242815426,1.4408338982967899e-16,-1.922306482077081e-18,-9.466434078410891e-17,9.973344075103714e-17,7.159602586051116e-17,4.338585962714369e-18,-4.2240616579274904e-18,1.959569430137432e-17
1165.6014,[M-H+HCOOH]-,0.6535456948483698,0.2390139240675403,0.7984015499463261,-0.7419411463553952,-0.6684538240275084,0.6603034009501855,0.7686299226259827,0.3759290285789923,-0.05477165457544323,-0.7970888890688043,0.14424733413572158,0.190987548651126,-0.6019980296347544,-0.04652322978172709,0.08440774058567994,0.14854588974457308,-0.22908251410264982,0.07937955554679126,-0.11136396594464337,-0.03499588975721725,-0.04244114827437205,0.007837237311413852,0.06322691595767269,-0.04624859207493667,1.406114243554551e-16,-1.999862620815069e-18,-1.352733033319143e-16,-7.543378603393204e-17,-5.956840306388959e-17,5.911805096434403e-17,1.753886557914627e-17,3.8180691789373004e-17
