Observed Retention time,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31,pca_32,pca_33,pca_34,pca_35,pca_36,pca_37,pca_38,pca_39,pca_40,pca_41,pca_42,pca_43,pca_44,pca_45,pca_46,pca_47,pca_48,pca_49,pca_50,pca_51,pca_52,pca_53,pca_54,pca_55,pca_56,pca_57,pca_58,pca_59,pca_60,pca_61,pca_62,pca_63
33.79,[M-H]-,-0.026473268169527813,-5.687827445007527,-1.287758214499958,2.9154539422527166,-0.9967124246980031,-0.3734240892018694,1.245555094694181,0.17787710219918018,-0.26826931812737587,0.25719252451798424,-0.1229585493478811,-0.04046152488465031,-0.1136495348623554,-0.3121504190033929,0.2568148848464221,0.16906037645521652,0.2898268176012212,0.2827556015198459,0.23187181767713583,-0.32095219208081516,-0.21440817774534024,0.3279176988127147,-0.13553946585565002,0.3310400501650699,-0.1483472694358619,0.3552831137492755,-0.18634949937386416,0.31196975796669285,-0.04688918419335166,-0.04939619152246148,-0.07373227744450503,0.10815693843222368,0.07939703306615017,0.38555296583591303,0.29419038397867187,-0.31087783290194326,-0.14928867403082244,0.20239980674622096,-0.11389114085257211,0.5023463798545105,0.04338206128813447,-0.1298522584363694,0.15560953658601323,0.2451748007276351,-0.2791634847389603,-0.5107322128815042,-0.28770135401876645,0.18567233738714928,0.01929344010797381,0.003010200205352748,-0.03684026348028175,-0.013087639494198014,0.03311687144358331,-0.034018404531208225,-0.020599095700995933,0.0018826958624620774,4.7468638810680613e-17,-2.299195708499278e-16,-4.4145114706290496e-18,1.0592463047951595e-17,2.9524790492358777e-19,8.732236404282384e-18,2.900583040458851e-19,1.6666368499050816e-18
25.28,[M-H]-,-2.351104469547797,-0.7716427467134551,2.044260474046881,1.0948018785612743,0.5874813895279781,-0.42334843943220424,-1.5314292038972162,-0.15497904338116195,-0.046245203982141866,1.397748773428673,-1.1511831559004728,0.5893349093349128,-0.11269840138752125,0.16812859941560637,0.2645714943374709,0.5093858134949656,0.004571470184964932,-0.37975502266266703,0.27505555404796894,0.6423459844740094,0.02361576608678549,0.16952346349524222,-0.3848194333762137,0.0018889966824848304,0.9611163624413429,-0.5697893817493049,-0.04437201322709653,-0.5019737005734061,0.589729089142026,-0.33524124559464347,-0.6859626910318882,0.6474297888380521,-0.15142244220165646,-0.7379142240071626,1.0407295557206475,-0.03609823619789011,-0.23989401978038158,0.06822768725845908,-0.19185849208620304,-0.07707330220907291,0.13061918737981285,-0.027629476680550543,-0.02002492719376682,-0.011770877488147473,-0.0024201487782693535,-0.008092647567857398,0.02472483127677965,-0.009915365339798901,0.007560836109286358,0.011729729386883464,-0.003259426156770438,-0.0146644942492952,-0.005996052809898932,-0.002057298909548434,-0.000945143181570065,0.00025631278119166005,4.746863881068054e-17,-2.2991957084992853e-16,-4.414511470629234e-18,1.0592463047951509e-17,2.952479049232882e-19,8.7322364042825e-18,2.9005830404602837e-19,1.6666368499050436e-18
45.04,[M-H+HCOOH]-,3.350903080068449,0.31698643517606495,0.1327152520593069,0.0284304480560417,-2.3128207851643974,-3.3590948014856106,-0.15040147988898483,-1.1146439282585572,-0.15592723133351732,-0.16674774587505284,-0.45044807655150926,0.561901416765275,-1.0758102361710968,0.02290995476478868,-0.13288706767134703,0.2503396705385877,-0.41824497312190856,0.2697199077280527,0.1953221510542337,-0.7909672658672502,-0.1738182397005185,0.557844977533043,1.172788765121415,-0.44953477893915245,0.3495779891346036,-0.4062448701680003,0.17673429917415687,-0.05483136231449307,-0.19731763211905476,-0.006483708617546164,0.1236223090672696,-0.1415087483210817,0.24834525933531343,-0.5248374444657591,-0.08708449253986611,0.15579769335508017,0.2361322121117733,0.1243508160772122,0.10793339316249967,0.05530919960953238,-0.18427137854393502,0.2753540833622271,-0.23392340364261663,-0.38763445258806967,0.11164223529303285,-0.2519589102010191,0.006809251258600263,0.2512461480173824,0.029110251659978038,-0.05724045126875413,0.04280744662568149,-0.0023211612377087784,-0.09906313951429377,0.047573101286868494,-0.034359695898570485,-0.03486313500174647,4.74686388106812e-17,-2.299195708499286e-16,-4.414511470629531e-18,1.0592463047951385e-17,2.9524790492433354e-19,8.732236404282732e-18,2.900583040459739e-19,1.6666368499050532e-18
53.47,[M-H]-,1.4534464420294317,-1.4683298080245306,-0.4918354592973192,-2.5162890528644795,-2.3920273688848637,0.6823237869567201,-1.4202662256647058,1.6836677596494127,0.0942417841045264,1.721823733567143,0.341927362541011,0.08216256853899169,1.3402762566192814,-1.2329087023839322,0.7963559082539239,0.14180973457971074,-0.06286255749815858,-0.03201739792876137,0.5103394720219256,-0.3086648838913839,-0.05549332878861566,-0.030108050657671734,0.017113225410220697,-0.07233227991976744,-0.00029564177953670675,-0.19794438368633113,0.01665982414090299,-0.12866911233422515,0.2724135883456462,0.034987067731386455,0.09150082468220437,-0.06883586805196294,0.07746051295860201,0.02147138791887915,-0.028781665054070787,-0.15907938859840628,0.1881198147740492,-0.044589519959685284,0.08790659557655044,0.028034729315750937,0.021581759441494285,0.05757215203879085,-0.01927245022598901,0.07170564790781744,0.05050094919034579,-0.041900881088445134,0.03934670018049049,-0.05615265325697734,-0.009973204738882867,-0.04807034245640775,-0.01125778251235073,0.03761482506490453,0.0006868298243471651,-0.011356964079017184,0.009739024561301185,-0.006679327569634058,4.731398199724208e-16,-1.1443531872244661e-16,1.7320611429005772e-16,9.740479846249464e-17,-3.202607538342535e-16,-1.1895757348030685e-16,1.6442820473312184e-16,5.947567370494415e-16
23.78,[M-H+HCOOH]-,0.5243124148080152,1.447371985820335,-2.5801673753768823,0.5450699626608676,1.5302180022751497,0.09234476527040227,-0.282560450894087,-0.35761669605781593,-1.045193709808204,-1.4873027886302015,-0.3451730733366704,0.44630125729358056,0.09073441538389522,0.39198774700155337,3.286312598090993,0.64872766806102,-1.2238416170657134,-0.21139751564993714,0.12091032664087716,0.033631446459042154,-0.05200021505866833,0.7425883243332537,-0.4561578601000027,0.23628250812022997,-1.0675875720281296,-0.7789141040134253,0.9677536364444206,-0.437245345781623,-0.41421413400518975,-0.26876801417644824,-0.08679768208343605,0.049561284517064236,0.0417554672272488,0.09917849580646486,0.011091937716705415,0.06937784254290037,-0.1319148279248825,0.05150300038725289,0.003329397029403484,-0.02894627520102021,-0.014784351160336965,0.01938017108433889,-0.004181778905026328,0.025087489691261473,0.03338406653461926,-0.010080576605165975,0.0022084251779766065,-0.0021599565138026985,0.011593126384939038,-0.0067494431400883835,-0.002819707491485757,4.896150577116786e-06,-2.706316927163004e-05,0.0005271634610670491,-0.00013440192795753224,0.001470472657082184,4.746863881068049e-17,-2.299195708499282e-16,-4.414511470629348e-18,1.0592463047951486e-17,2.9524790492401677e-19,8.732236404282395e-18,2.900583040460645e-19,1.6666368499049527e-18
33.11,[M-H]-,0.43835119931035976,-5.786461928892489,-2.1778490954211005,1.8509669860701057,-0.11245215815747624,0.4266229935075558,0.7456345152870744,-0.6967519186928006,0.12273263639009939,0.22451635537206827,0.04818403756680272,-0.09412485063846207,-0.03131033354227417,-0.16980722600425088,-0.19008068161820785,-0.24756563995004485,-0.09858148295930114,0.03040816912379839,-0.0882456848239197,0.19752529243072914,0.011136054918188613,0.09177572809673193,0.19327932105269205,-0.19861045495913696,-0.010940776777142473,0.19497345202868652,0.06313908510671219,-0.3044439474956952,0.27739995222365077,-1.1398265997889803,0.48726532109337906,-0.33884448287525243,-0.11603025267516924,-0.4869451330193409,-0.29663382978294583,0.2876931395162533,0.16558282108677672,-0.5488279591298907,-0.18217833322296803,-0.8750698656415057,0.1483169932134221,-0.07004716374951461,0.10822135886824374,0.12909193427659008,-0.11750014970064097,-0.048990156620664686,-0.07345194752682438,-0.05072504876048399,0.010152656981892287,-0.006509335456713303,0.00938959203328593,0.009906866666354507,-0.0108028182729826,-0.018584310740957722,-0.033020900854022955,-0.00027043296596522044,4.7468638810680946e-17,-2.299195708499277e-16,-4.41451147062965e-18,1.0592463047951427e-17,2.9524790492370477e-19,8.732236404282393e-18,2.900583040461113e-19,1.6666368499055417e-18
39.24,[M-H]-,0.5119600960711288,-5.761129126200379,-2.6692254136749596,2.059681239025818,0.050354472796928854,0.29062510996340596,0.4660624241351171,-0.9251588850138411,0.4555647701127925,0.18927017017210018,0.19076573854978568,-0.09244913163183267,0.041277560491151624,-0.216154128146605,-0.258915274637772,-0.3647712474159959,-0.2030559954924014,-0.08292491332644106,-0.0015163369423246862,0.26810711935883424,-0.016996153241391358,0.29223655757918054,0.22494732200580558,0.03713443332537902,-0.01052538040681987,0.08036200060536142,-0.12051550244624157,-0.041987434811344225,-0.017170791738162303,-0.2682855062161693,0.04684620509721092,0.017367260392839878,-0.08168783124293508,0.13386637762435874,0.12200197326138304,-0.14156492148343167,-0.007827401387014382,0.22867625673186515,0.12421394741154962,0.38019918382732654,-0.15423292617880868,0.1477537177528605,-0.22274759026775906,-0.2510690748535108,0.2322309671005612,0.3202358258449047,0.3466563179145808,0.07733613353238687,-0.02603573416919348,0.07644655917723432,-0.14463338557306124,0.0692855406263763,0.0821811468645365,-0.1359519459222918,-0.10500221099167086,0.026174655807124702,4.746863881067979e-17,-2.2991957084992724e-16,-4.4145114706296736e-18,1.0592463047951325e-17,2.9524790492359557e-19,8.732236404281971e-18,2.9005830404625944e-19,1.6666368499049489e-18
17.59,[M-H+HCOOH]-,4.49856367578265,-0.688498566648559,2.528325669056164,0.5726831039658385,0.08275745442668225,1.2640825621726883,-0.9083540746426189,0.2936394685734479,0.37565973147784765,-2.02363785678461,-0.5574884403392264,-0.22275785735125556,0.17757717144223997,-0.10574486803532669,-0.23990044835931176,-0.39404031350341845,0.025079480829769803,0.53048986394251,-0.4156135153468351,0.3659024365144888,-0.025718289368237418,0.1878632030936157,-0.37532218936491457,-0.05838849434127017,-0.054781975710345834,0.19187121227310308,-0.01958527798065653,-0.17699827137773452,-0.1701275963445117,0.035925207998457366,0.047036981998505686,-0.04800474844179449,-0.37845248971243917,-0.018277291138624602,0.20864498090637504,0.30334481683876624,0.3066269284217664,0.08860893909574231,0.04312750498657074,0.049054927674651805,-0.11970934874679544,0.08301272177493588,-0.10262159987440134,0.14520180692413895,-0.1255277245082261,-0.0038353212861627424,0.03287533388415775,0.03786673633305829,-0.03687535375916802,-0.11458725340317646,-0.11315707739571122,0.011337490809787134,-0.06724843374973344,-0.013394979568338579,0.03738635452578834,-0.014956943721226305,-3.823303307763528e-16,-3.105668449817144e-16,-9.636990642564749e-17,4.432441482021875e-16,-2.412488723024477e-16,1.281646269663679e-16,5.862097251168689e-16,-9.719876223194655e-17
8.68,[M-H+HCOOH]-,1.5475917498227743,2.1002359930883365,0.41401486607565197,1.5911055595994754,-0.7116627992001835,-0.5790806843913668,1.1605502383324269,0.026809022399614024,-1.5870613785475913,-0.1444041786247588,-0.4883932338758937,0.5750426150753906,-0.082473475309136,-0.9450919230867881,-0.2596741155753525,0.44407553576986203,0.24710599304661607,-0.03846460971050592,0.35659644103522403,-0.2714331975030128,-0.09473807141561921,-0.09551031249699021,0.0025897105120674933,0.2439873243569759,-0.040114261508993124,0.17486472788945873,-0.10451797836717862,0.1623394941407215,-0.2050061402297044,-0.06149424261235309,-0.15669540976780236,-0.0571470044848194,0.13611423708690584,0.1248508072135186,0.004128006153283803,-0.24773035734811732,-0.17350511921340916,-0.10088686092354919,-0.11741749064549513,-0.11804908340671952,0.15896120329489022,-0.07319654162487595,0.16279835477883026,0.13363201140863012,-0.05934261761483154,0.09486909931000444,0.20948530845796662,0.009960179408660296,0.026079614016254245,0.10671476260078329,-0.07447293672476452,0.12527520746239346,-0.11811171656171893,0.10296451237976403,-0.025254041186152588,-0.0007324127536651322,-8.023070203759739e-17,-2.1753900301826287e-16,2.4773701825235336e-16,-2.4163695393154576e-16,-1.5992293588096863e-16,1.8385938028817085e-16,-2.396921041824552e-16,-3.1645012998854915e-17
19.13,[M-H+HCOOH]-,-1.3837721259943339,-0.4651990684929424,-0.1411555815790864,-1.1656233271475562,1.0432430561829045,-0.12466777177170552,0.12291395389539214,0.06296915703638432,-1.1550092751030772,-0.6843425981635991,-0.10785645217400468,0.1863511214025523,0.3624696088001239,-0.3909374800491994,-0.29334303983278703,0.2012071485146343,0.8489939676468757,0.20728435362710945,-0.07597694652856292,0.3921097746325897,0.11170209191046243,-0.20987656123680024,0.11302337598438372,-0.1707841085268827,0.27050366624612887,-0.12874856670917742,0.2929068125362484,0.03716669726533383,-0.4563284680965279,-0.0979208033213896,1.3565749073687856,1.5688428338762104,0.5000142258575403,-0.10180233170469885,-0.09783581227339386,-0.05539438552491027,0.04610628346757922,0.08062548640426874,-0.02655697790845394,0.050349235810250345,-0.10510888108922091,-0.03972249503677117,-0.021660002630122854,0.10759515911227217,-0.010945598456264673,0.019590825719764535,0.007850323977735987,0.0005488178872374042,-0.010094331425552086,-0.005215577381696822,0.0022485391063062662,-0.0007038298903969865,-0.002710751840277954,-0.001827608390173743,0.00025329161248776244,-0.00022358902712717808,4.746863881068068e-17,-2.299195708499278e-16,-4.4145114706292406e-18,1.0592463047951239e-17,2.9524790492378865e-19,8.732236404282334e-18,2.9005830404643884e-19,1.666636849904825e-18
