Observed m_z,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,pca_26,pca_27,pca_28,pca_29,pca_30,pca_31
925.4807,[M-H]-,-6.970659230477502,3.476650413845329,-1.1287007448045425,0.2510696077593465,-0.10000263236803664,-0.53901817816877,-0.4762128753973293,0.19402268511402931,-0.15472311513382644,-0.26733228274678306,-0.2266979457266761,0.09552636100016906,0.2692389891586718,0.18490299442382918,-0.15446801669137084,-0.26915358192761213,-0.22915523987354136,0.11917203700459408,-0.5373309045006903,-0.04239629937403119,0.2686048355336485,0.39867695399180764,-0.014985440454805137,0.08448232699118623,0.08309226033464197,-0.24862748692436654,-0.07166774848548815,-0.08046846644055886,0.12422447080070508,0.1060469521732844,-0.007112890339467869,0.024835602419412586
1107.5929,[M-H]-,1.3820683240835576,1.1411371941733353,0.10673810690973899,-1.101340956815252,2.05594265943257,0.2609111269298073,0.11752888076985017,0.5284260400045628,-0.37810153543608294,-0.08933502390562384,-0.83018335871352,0.21620457187579428,-0.18023826806840132,0.43173557427445175,-0.1815027297419698,0.05846483618734265,-0.07377040812549682,-0.2960136654103937,0.19287920403124126,-0.04531142079882217,0.23961086976146145,0.09945067441889491,-0.1578251171954482,0.060524111519774125,-0.19696887653598671,0.10163304896895567,0.09396639117836302,0.32523123973075263,-0.1852846271791084,-0.19676465594157513,-0.0485834779292634,0.2015083667004549
797.4684,[M-H+HCOOH]-,-1.8176544161070114,-3.254050048328188,0.25595147548150105,0.301738827905318,0.8589027367393727,0.7240549139997932,-0.377173242551328,-1.0147663795695534,0.29116087155099135,0.11061061148997477,-0.1938849058206458,0.37773602942939755,0.19789274417368094,0.2508172184520207,-0.1765727090553154,-0.7420363067182663,0.26176024383363344,-0.36599764599912177,-0.14335357083682754,-0.5793245457167526,0.10862772499032299,-0.055189920724695744,0.03977335124262532,-0.06528212754159876,0.05181855098367112,0.18836642874093884,0.11619793649788104,0.030236333155009114,0.05104228954345345,-0.09394816553693558,0.014424105804600258,-0.08877947186026103
807.4908,[M-H]-,-1.7972942750039644,-0.8616874912729743,2.2812994181978787,-0.5970166396156711,-0.8784107988220847,2.0174873109609694,0.5882899171907547,-0.6994326997298843,-1.07148022378934,0.0272235311102673,0.7847775618505232,-0.023660570391924766,0.3500594920385164,0.463238652632584,0.6555419120533325,0.06367343553496128,-0.8971588206969283,-0.48447698713346143,0.20368966271229122,0.42107383607133686,-0.11651362908438305,-0.026315977781299744,-0.12464870608180027,0.038094119970722554,0.021097301938795207,-0.02863153012262429,-0.28293583580101167,-0.1127627603716953,-0.017557603491243877,0.30935194475478217,-0.04049388766452464,0.19993842954744692
681.4214,[M-H+HCOOH]-,-0.6044853190872194,1.1104599449860457,-2.351825288505552,1.123298515149602,1.4710432561338422,0.7835158822116592,1.7367297882625476,-0.5622570116533503,-1.948111437774261,1.7630140786968744,1.1704678861514382,-0.4971063771550525,-0.23720153989553244,-1.4034731471580886,0.06852096465332144,0.12591413732534412,0.5023176519111217,0.4724863711170442,0.1367292686788502,-0.2958157673109145,-0.1939652364582053,0.20425443022735387,-0.048677684823165486,-0.37573397848447426,0.292961513608974,0.14153637086514245,-0.024273868494300577,-0.094985936104471,0.16799486445256534,0.0202702802168516,-0.49812880613409605,-0.2854153842777334
925.4798,[M-H]-,-6.664728337901929,3.5804297591423087,-1.3928942590815006,-0.16613910022802653,-0.28336202742362154,-0.4156203672850644,0.2322833398229227,-0.288742207590696,0.9957396542480832,0.2976035901809391,0.7002765490942265,0.13756722104737143,-0.40302475003429894,0.7656885257031609,0.32574027299864317,0.7085987227805532,0.554822994446489,-0.716759323502381,1.5763988424798019,-0.26342639836530185,-0.06338513337831105,-0.3791569865504756,0.46118023702143807,-0.0802763325696665,-0.04232701601455136,0.3590651287352447,0.048519323996023586,-0.0039761694831262845,0.27086557968239844,0.08926400729045306,0.08633953336456344,0.033142679793248045
793.4374,[M-H]-,-7.194206309860535,3.3752947433749325,-1.0593523843289807,0.40391652214985985,-0.09899848221116118,-0.460445117763267,-0.2755615999343208,0.07983966873069144,0.011760161147210964,-0.1385437608491456,-0.5391013102743641,-0.0745616118074844,0.1350127809317845,0.005740964038878931,0.04203854273118451,0.2189391207968229,-0.10050797867655123,0.2005324045846236,0.0700918612991753,0.20730919791898453,-0.4917596999129893,-0.503290732826697,0.04990822694616561,-0.09831907658426053,-0.25506399157345144,0.25365523166648685,-0.026642682780069874,0.06178618685552458,-0.297402120894118,-0.3684029583170288,-0.014198879181711546,-0.09129732072791867
845.4891,[M-H+HCOOH]-,0.08748832382515102,-1.959568013990485,-1.8196588696093983,-2.602619504927719,-1.0355109824294215,-1.5434215846547104,0.5602509938345812,-0.4718810915406853,-0.41428196061942274,-0.4647154439824485,-0.05695400097720493,0.338231599562755,-0.0050938375311880505,-0.18639670667413957,-0.08849637620008105,-0.09314995886265853,-0.2538949978643522,0.3305499633718783,0.19871297275370434,-0.028341606672950076,-0.012151306349400414,0.08522515242696559,0.1010296903732067,0.09668308381866256,0.1270314417545389,0.14599359707933512,0.1853171210679603,0.06839849087324965,0.24968499174871833,-0.10473392168883476,0.04274736994111023,0.020377536032928203
977.5317,[M-H+HCOOH]-,1.1595126769510586,-1.2318027799110558,-1.6238746390450123,0.8586130640126688,0.23063718552658896,-0.19140319825834443,-0.7943247335350989,-0.6664805825872827,0.025020620383754404,-0.11809528512780589,-0.05479647890762853,0.4173198938579198,-0.1840036934779537,0.2369041311144905,-0.2540863371481381,0.6215036307045879,-0.15307866478122392,0.1409196454046978,-0.06165859643870754,-0.04406111630705854,0.056631996749601274,0.5698188575693068,-0.0980224435449217,0.06392058780264087,-0.21094959453623738,0.2752297793028216,-0.20841700306441743,0.009939991190729422,0.24154206141140747,-0.04368248731074125,0.16233461462476412,0.08040018466342601
1007.5422,[M-H+HCOOH]-,1.4302051209687852,0.7221636679701751,0.18966540501572263,0.16273641370955041,0.7943118993402041,0.013063403958498988,0.04103346684702521,-0.043270014208287536,-0.5238504230384032,-0.36843925851350773,0.27972916399245573,0.23526562479410584,0.4022813180037967,0.5646688469754197,0.21582637722677112,0.11483738844179249,0.21369374068915983,0.7179044581468874,0.23640263996419575,-0.5036508438406618,-0.8132657084170597,0.3677346607765515,-0.07312207361887445,0.13284758998418916,0.5730743224925965,-0.09135181943222105,-0.3175717072869038,-0.4624942713081024,0.011991500390254501,0.26101898929101397,0.17978732224146224,-0.11357663366817902
