Observed CCS,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15
316.47,[M-H]-,4.13600915511976,-0.4750595969924259,-0.45522432264693147,0.9843633431535197,0.9492922403491203,0.1396309580418861,0.1860830618933973,-0.07869633690647805,-0.40340124919486814,-0.025197566055806024,-0.3326875682856443,-0.23098160097018983,-0.24171935902899278,-0.05998639413385278,0.13693015245871507,0.045983221437237654
342.97,[M-H]-,-0.6011496736217201,0.9664743769243912,1.2464955516971363,-0.1029371195504751,1.3496810870609703,-0.17047019368702876,-0.1468068965765717,-0.4269224023859759,0.06664128846816117,1.0014109081352236,0.09564614527825571,-0.20671861600184205,0.26726745291348003,-0.02256590809098274,0.4573879344546678,0.08746708376951796
297.53,[M-H+HCOOH]-,-0.40840924727649963,0.050668080360408506,-0.9862462149447964,-0.09582080610493125,-0.0046748523758878184,0.38033804811533223,-0.5165575497145832,0.18350607829633214,-0.20219989565451574,0.13906459073415853,0.19214047334519832,0.1339661511920634,0.22404785636217203,-0.5217125972310248,-0.15866178527866046,-0.0915248408243811
313.42,[M-H]-,0.754724956851916,0.034793469527350074,-0.38427900960513256,-1.0656501905452074,-0.7863409576528384,0.4178191391194048,-0.7447877840428858,-0.041876217889555103,-0.13246410198141095,-0.04599781915179811,0.21282653079182604,0.37574904778663754,-0.4545324145497676,-0.47468770028345003,-0.11206092432008942,0.09625913274988243
274.31,[M-H+HCOOH]-,-0.6750442948923016,0.21660554726588122,-0.7362916757869672,-0.7223888448841213,1.3339597229768712,-0.4747410500210877,-0.13121609461773467,-0.8384029596326673,0.9014656243452885,-0.0844567763751664,-0.6630442114844713,-0.05280695617926044,-0.5200825329634275,0.49126214564554377,-0.9763272171390173,-0.6204375794419511
322.97,[M-H]-,3.9529123088723623,-0.8468337422814743,-0.6397676851911186,0.44782378335798406,0.9914952313556421,0.4044893957487098,0.48683002924879304,0.13510241811725016,-0.20706979254072438,-0.17215994865839895,-0.13326280697268408,0.2952321622775445,0.1360177187565062,-0.00023089066850221534,-0.029090764508311835,-0.027967469071417676
286.76,[M-H]-,4.034544538064084,-0.9524707060069129,-1.173880638602873,0.35508527145055974,0.9378642718773451,0.20363560845910317,-0.24523528462075375,-0.11893891226240938,-0.2573769017404331,0.22131126556106784,-0.1310471836820905,0.24428978935546936,0.1349182117300206,0.2717675767152602,0.006195109922381587,0.00040351358789206493
300.84,[M-H+HCOOH]-,-1.2284205356703846,-3.073100772429438,0.8407483194285702,0.06179033341582326,-0.11900003848094558,0.5615572548537477,0.2551756992676266,-0.1035404549337107,-0.2918310999352043,0.21180720593063607,-0.06745693650728884,0.07562334883763171,0.237867971536498,0.05962638032394145,-0.07887721693458415,-0.1063891383580688
321.11,[M-H+HCOOH]-,-0.4492016062631316,0.5664172328424566,-0.07146979241778065,0.5561691685441855,-0.07097827083435299,0.19187107459468558,0.08807127164152931,0.1958603613466044,-0.19785684490879457,-0.21409345087612777,0.11737492902844697,-0.49341104807339836,-0.1771376286968193,-0.02457204731162231,0.08757844319283312,0.00809296942095466
333.51,[M-H+HCOOH]-,-0.5680514303955441,0.7707489223127271,0.4160399854045828,0.26405567726586754,0.8633299896558346,-0.004377344464467518,-0.20990575977364764,-0.28128334396175325,0.10127363613448279,-0.44765130994650504,-0.006560757744742787,-0.2557278103051652,-0.24732705822156162,-0.08611454475425537,-0.5292415212982167,0.4494281902387244
365.47,[M-H+HCOOH]-,-0.44837561670282106,0.8186616008820281,0.19841145054893655,0.9674071773832885,-0.36792992223557835,-0.07369528011746582,0.25486211598458475,0.1645273300024195,-0.0563015340358775,0.4870039134605242,-0.14406365250663494,0.4105702238864809,-0.050260747765004346,0.11658565251672103,-0.09153662841820592,0.10150772666563518
367.09,[M-H+HCOOH]-,-0.44837561670282106,0.8186616008820281,0.19841145054893655,0.9674071773832885,-0.36792992223557835,-0.0736952801174658,0.25486211598458475,0.16452733000241954,-0.05630153403587765,0.4870039134605241,-0.14406365250663475,0.4105702238864809,-0.05026074776500439,0.11658565251672119,-0.09153662841820608,0.10150772666563512
306.95,[M-H]-,0.6124679808096085,0.0731315129949118,-0.18815890303405794,-1.0429382875990525,-0.8640723445830795,0.2933568160159753,-0.571477309200924,-0.0697645101952141,0.01790329621874499,-0.15264702914521058,0.33970137107862897,0.22364323884683568,-0.47908032884974616,0.3542068204850657,0.0034442616150703394,0.15029723514587262
318.86,[M-H]-,-0.4492016062631316,0.5664172328424566,-0.07146979241778065,0.5561691685441855,-0.07097827083435301,0.19187107459468558,0.08807127164152934,0.19586036134660442,-0.1978568449087946,-0.21409345087612777,0.11737492902844723,-0.4934110480733982,-0.1771376286968193,-0.02457204731162222,0.08757844319283319,0.00809296942095432
300.45,[M-H+HCOOH]-,-0.5506662233188065,0.08900612382797024,-0.7901261083737223,-0.07310890315877555,-0.08240623930612805,0.25587572501190253,-0.3432470748726215,0.1556177859906733,-0.05183249745435936,0.032415380740745826,0.3190153136320014,-0.018139657747739176,0.19949994206219385,0.3071819235374909,-0.04315659934350057,-0.037486738428390856
