Observed Retention time,Adducts,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15
19.09,[M-H+HCOOH]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510394,-0.7633991958065834,-0.19835296395806157,-0.17193312093737267,-0.07834488566685437,-0.10717290437670357,0.049573978672546155,0.09681799279161729,-0.08156776617000831,0.1370439142172531,-0.2574176797869927,-0.09036701148170305
20.46,[M-H+HCOOH]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.0783448856668544,-0.10717290437670353,0.04957397867254655,0.09681799279161707,-0.08156776617000852,0.13704391421725312,-0.25741767978699265,-0.09036701148170315
50.04,[M-H]-,-1.310241048867099,-0.4899551866662637,2.2827286405902307,-0.6736660543262879,-1.2623880561582257,0.6923112836048299,-0.44811859358394096,1.0018508766560164,0.2102883228982168,0.33172129480267787,0.3030024000270112,-0.9681456810237865,-0.4644002866914762,-0.5823157998752106,0.06632396481922395,0.0841128109322908
14.4,[M-H]-,1.5286358610230955,0.4546588676430464,0.21787459687113037,0.6690046279117828,-0.23962063773646072,-0.28149978177258556,0.2243667067999198,-0.2159370041087726,-0.7283870705480758,-0.441882028170429,0.5295699758516447,0.07638031936833216,0.11465049087679914,0.7683812267651372,-0.001071907469635414,0.26213914666147026
50.83,[M-H+HCOOH]-,1.0487370835482026,-0.11845670362248181,-0.744804558958212,1.7946282923036958,-0.32935118091099286,0.040943718557780964,0.7685969137540304,0.22782239891245723,0.4788219487446349,0.17913491177804164,-1.1572100980186097,-0.21034635005993865,-0.16842397567532089,-0.4652726335896729,-0.0360928949189178,-0.5029105204684218
19.44,[M-H+HCOOH]-,1.1490910501078269,-0.26670323445234995,-1.2102467506985288,1.7811150137080494,-0.38645495426315357,0.25052246191404137,0.8499675542128069,0.20962983583130285,-0.22079881496497447,-0.3313269112591604,-0.22898509479757884,0.008576138548942853,0.0763944910257519,0.4449358109597036,0.1850567214450266,0.05887196585256722
14.9,[M-H+HCOOH]-,1.3022017265129344,1.2352547542355738,-0.44965557065302403,-2.2106475976374704,1.7989448077917738,0.1182686831663269,0.8244927466154317,0.6217482837758679,0.35407646365578627,0.6954860806397755,-0.3479481906754801,0.09370336369215297,-0.4088930435644039,0.4087351419179623,0.6909639769917135,-0.09958649113388669
17.81,[M-H]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.1370439142172531,-0.2574176797869926,-0.09036701148170302
45.71,[M-H+HCOOH]-,-1.9014748088236086,-3.071430379507132,0.2387624905559492,0.3204452307334435,0.9093772779875815,0.8880133434161641,-0.09039637997689683,-1.601623855024614,-0.22227775567017682,0.25294490074982995,-0.01600181732893532,0.6496260692960969,0.34190204655798356,0.2526509831593449,-0.04570341828862989,-0.6569999972898721
39.89,[M-H+HCOOH]-,1.201424643401567,1.326355262588837,0.03159603934118485,-1.0982193761518932,-1.1871724028168207,0.562748479116496,-0.1564842345111066,-0.08440148965151026,0.8382341487745412,0.7780881443548107,0.6110189508635034,-0.16102205182173274,-0.029112769365255267,-0.2880258485628937,0.2542956095009511,0.12591114868037903
17.73,[M-H+HCOOH]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.13704391421725312,-0.25741767978699254,-0.09036701148170308
50.49,[M-H+HCOOH]-,1.0450522906498902,0.004249575833785558,-1.2146278578650815,0.9234454897932441,-0.5254351029163798,-0.1841846728714011,1.5170414044228777,-0.16914411632959708,1.4169031185054488,0.7524362627085596,-0.5826615442708374,-0.48585028331433466,-0.03863043494058169,-0.44789220580337535,0.2896614236487222,-0.7088144855607438
49.67,[M-H+HCOOH]-,-1.6783512820748687,-2.6343057793115645,0.6541701075740924,1.708595864444038,-0.8828028717435136,0.2454938433388061,2.1612334649186744,3.719603775472845,0.24059300930703645,0.26904713903692506,0.7263595534789793,2.8848954097164112,0.4159654919563187,-0.36276799983479696,-0.35681067926100213,0.29258354242366
23.89,[M-H]-,1.0069103709602991,1.6531266021038584,0.4176531691149674,-0.0796616341799248,-0.8999709428114971,0.9164374778072517,-1.2836314050403836,-0.011777021186687555,0.011408424021201792,0.050846099813342045,0.03993681469081429,0.5235318171788466,-0.45023892610143956,-0.3486512293692748,0.43079074744745216,-0.493933585584804
17.59,[M-H+HCOOH]-,1.3380919768365027,1.293954422009437,0.44387499681880693,0.08735548916849961,-0.711367480349124,0.31246166198741415,-0.646876415626775,0.16793578865792744,-0.033367333339841675,-0.18336113933313078,-0.13956392763294204,-0.28325397600101926,0.1722475447322027,0.4728612903312391,-0.817198585652161,0.2504953931501471
48.68,[M-H+HCOOH]-,0.7402987512022171,0.0608413515933662,-0.7623130797860738,0.7925285420546413,-1.4350550120260024,1.6332692379530656,0.5466718233465016,0.42725875183759593,-0.5830319080348563,-0.04729936317751561,-0.6963581239958183,-0.6125556824565014,-0.11576999416016424,0.17405006885414778,0.1680968111065495,0.3465587330671362
16.92,[M-H+HCOOH]-,-0.30224433223772007,-1.6119998617436166,-1.8052837888159097,-3.1161150030986473,-2.0376934645458618,0.15829930786029622,0.12508206233437635,-0.3592056928319151,-0.2528257722804654,-0.2518847772034908,-0.35906522452638673,0.5054656654463822,0.06557117511356855,-0.7558630810043432,-0.1924798906543076,-0.07739302655677009
18.02,[M-H]-,-1.219763093271669,-3.25323026168206,-0.32471047636419803,0.326749343650433,0.3112163008769205,-0.4553033169112748,-0.9779944023926165,0.4853712062046601,0.16798527051467357,0.2938307956728197,0.4089877615837448,-0.3897192367490525,-0.19225099902663517,0.22142214453393122,-0.08591973204581713,-0.05671207235355461
49.69,[M-H+HCOOH]-,-1.0635766372818818,-0.9760668749211987,2.325731002376541,-0.07259921763783185,-0.21097718319951966,-1.055592395135388,0.015535652875907184,1.0587545803822804,0.10364544533710997,0.1235972070541151,0.5223256196590357,-0.9948716897071777,-0.4713757599873691,-0.09540470071081385,0.10354703619348771,-0.0315676070689206
22.05,[M-H+HCOOH]-,1.4537994229473,1.0842568313210628,-0.08246416461841077,-0.3046288503586144,-0.31121077286815463,-1.104823571556199,0.7007554363227263,-0.6505317073807118,1.3625760176713757,0.46614189142517815,0.9769573450749415,0.06317371258893226,-0.0893500790646126,0.5119817026937703,0.35685845479042416,0.2137300550150327
57.32,[M-H+HCOOH]-,-2.3058052678645375,-0.6078283987155026,3.280040891563154,-0.0072473290137051805,0.4975825526171177,0.1321763020179703,1.2900414395443396,-1.5618963965661234,0.2892093803718355,-0.24083179348225356,-0.8797054605009831,0.442279775734452,-0.31265639845640486,-0.7371108220999236,0.025105041924048308,1.0012179612436243
47.89,[M-H+HCOOH]-,1.4735188731209068,0.7095836416424044,0.6028060248019189,0.6706542363902895,-0.05310209602250855,-0.6478591070272219,-0.07786949485779734,-0.1504177380293417,-0.08126819695647587,0.049869071826245094,-0.13063644809764394,-0.14357771048205112,-0.08933138539583677,-0.005255905191146634,-0.13256946176358828,-0.13590363982068965
45.53,[M-H+HCOOH]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.13704391421725312,-0.25741767978699254,-0.09036701148170306
20.67,[M-H+HCOOH]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.13704391421725312,-0.25741767978699254,-0.09036701148170306
8.45,[M-H+HCOOH]-,1.0453510366988417,-1.0239861765681268,-2.281197304370721,0.029484113190074428,-0.03722154120801315,-0.532827392835402,0.10478509925934537,-1.145084023256245,1.4659280319472443,0.45524166373306896,0.8726000178612168,0.3836590263867241,-0.19170507958529534,0.6120090488013128,0.36050361190745955,0.925036722370608
26.71,[M-H+HCOOH]-,0.7934179456686917,-0.886234733001385,-1.666690810465243,0.06470642200715039,-0.6586772387935598,1.3437100290729806,-1.5885950592980078,-0.27789045961612957,0.0027900822693322736,0.20521109216452596,-0.012236691646525149,0.28802774668996883,-0.28605122551594586,-0.15685182162649972,-0.06106759454108081,1.0605502205520674
46.14,[M-H+HCOOH]-,1.3296899726102813,1.594881540194616,0.0037761968691935005,-1.5033232686027216,0.5156809488133897,1.0965809770151822,0.31621779480842377,0.04479561055035314,1.3895563656471142,0.32037819249864175,0.49785773492193836,-0.24073096001176084,1.1210718315010382,-0.19758668229763796,-0.5331843077729242,-0.08835331359702073
53.06,[M-H+HCOOH]-,-1.622152081450745,-1.1515322169520215,2.3566106934160977,0.053240924177172064,0.33962157916703783,0.6847023408845812,1.0768724275167543,-1.0516428624151186,-1.0827139488340873,-0.23790549841434622,0.9144747751714399,0.16648271178645238,0.4344878436026505,0.8088409287042831,0.49270878421993186,-0.3029558150480581
38.77,[M-H+HCOOH]-,1.302643415028517,1.1309077665345408,0.050790719292859166,-1.381834763027115,2.053450740154893,0.3272340544020142,-0.011647741108087107,0.9228116296867815,-0.5847196171252915,0.1335092561415996,-0.8668465059717829,0.22226784840606234,-0.5634764991944112,0.43988182274681314,0.3719556158326463,0.12374591338222625
16.42,[M-H+HCOOH]-,1.567807814448694,0.9024138924267249,0.45575550506001516,0.3373281219788263,0.2799403148679262,-1.0256877542462393,-0.35767004530817,0.07492365883777768,-0.3553430551925828,-0.4918320566263071,-0.12926522801337134,-0.14740443743692358,1.4615543905201915,-0.6711397041254686,0.8350928476890375,0.23345557234686856
32.73,[M-H]-,1.0069103709602991,1.6531266021038584,0.4176531691149674,-0.0796616341799248,-0.8999709428114971,0.9164374778072517,-1.2836314050403836,-0.011777021186687555,0.011408424021201792,0.050846099813342045,0.03993681469081429,0.5235318171788466,-0.45023892610143956,-0.3486512293692748,0.43079074744745216,-0.493933585584804
24.91,[M-H+HCOOH]-,1.5675193748196143,0.9807872156908556,0.07441222285365717,-0.304312726638047,-0.29785771182822374,-0.9723645670422713,0.6377875237654578,-0.4729964668482867,0.8604511951142241,0.45480392012147214,0.56847229396885,-0.031746491922292404,0.07301568945999903,0.10589723338840222,0.061590681372074976,-0.3136994159978165
19.87,[M-H+HCOOH]-,1.0509640669952243,-0.3108535413435018,-1.6521225376030197,1.0560863396155795,-0.5922891928259444,0.140934159264221,1.718895513981917,-0.16582129650272018,0.7143590435062179,0.3990164158743062,0.16535303218000347,-0.5073234979791217,0.19842441253466248,0.3200164193376011,0.6356592580360712,-0.19256862757874146
46.17,[M-H+HCOOH]-,-1.8443711116023547,-3.297032811392987,0.3263643987166757,0.3258153019770137,0.8704471255085386,0.7220221402865299,-0.3095479876927399,-0.9733071368417413,0.3632864607914459,0.11929676560078978,-0.23843713477862408,0.5233355853991202,0.1399099851731777,0.12909646951822448,-0.25284658268700577,-0.6298224233378057
1.61,[M-H+HCOOH]-,1.5188181643708085,0.5288389486495153,0.15782102205029877,-0.5933133353461832,-0.030718059140541574,-1.1748830711372227,-0.24484603625518112,0.27506596786117593,-0.7645451715047633,-0.14950645393262446,-0.7445981200308316,0.282439090522242,-0.319125080184996,0.15142970031428052,0.2958486715616274,0.17675923790466405
10.21,[M-H+HCOOH]-,1.0650704868724488,-1.3986593662467854,-1.595927114950392,1.004767199938978,0.22088713563763326,-0.07586292830642559,-0.6738398319211788,-0.6449700539048748,0.022083817319393267,0.03896884413413649,-0.23499377531136872,0.17690760331574112,-0.19168638591651996,0.09477144091639622,-0.12892430464655275,0.5754030275348858
16.3,[M-H+HCOOH]-,1.5286358610230955,0.4546588676430464,0.21787459687113037,0.6690046279117828,-0.23962063773646072,-0.28149978177258556,0.2243667067999198,-0.2159370041087726,-0.7283870705480758,-0.44188202817042904,0.5295699758516448,0.07638031936833223,0.11465049087679922,0.7683812267651371,-0.001071907469635413,0.26213914666147003
57.06,[M-H+HCOOH]-,-2.221984875174013,-0.7904480675310044,3.297229877113377,-0.02595375182564721,0.44710806216498133,-0.031782084934836745,1.003264626564845,-0.9750381797757746,0.8026498150898611,-0.3831685531515456,-1.057593381933154,0.17040826461288539,-0.4566536632806532,-0.7389294422236423,-0.10585362102054541,0.9164245238101854
48.61,[M-H+HCOOH]-,-0.9691344470675917,-0.8092102885737795,2.297783490374163,-0.21875334605581334,-0.20122686664211506,-1.1711324839147494,-0.1049478162243569,1.0372391974742496,0.1065687566267318,-0.03344476914883355,0.7025360464292261,-0.7544759864335089,-0.463612140761541,0.046895118697585454,-0.02130118182991675,0.0139690212700657
19.05,[M-H]-,1.0069103709602991,1.6531266021038584,0.4176531691149674,-0.0796616341799248,-0.8999709428114971,0.9164374778072517,-1.2836314050403836,-0.011777021186687555,0.011408424021201792,0.050846099813342045,0.03993681469081429,0.5235318171788466,-0.45023892610143956,-0.3486512293692748,0.43079074744745216,-0.493933585584804
55.1,[M-H+HCOOH]-,-1.7134738821670923,-1.0443071599887552,2.298488413457441,-0.6157230336603629,-0.9288851788125965,1.8535289826808894,0.3015143240986509,-0.11257998138315603,-0.5580529176533037,-0.11509316760335256,0.6069057676048971,-0.29557103636121945,0.2061042096792115,0.4615186271689899,0.5249327267835145,-0.02210857832795479
30.57,[M-H]-,-0.1461348659744181,2.260368955265521,-0.4581464331391196,0.263121998642839,1.2654274499881797,-0.4406852541799202,0.5477614708049331,-0.832183915902859,-1.6877016686609165,1.5509690764500013,1.0528105287559224,0.013820171931050847,-0.3829163528341065,-1.0779892647611595,-1.0983672093666115,0.019728579619525517
22.54,[M-H]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.13704391421725312,-0.25741767978699254,-0.09036701148170306
21.29,[M-H+HCOOH]-,1.054648859893537,-0.433559820799769,-1.18229923869615,1.9272691421260302,-0.3962052708205581,0.3660625506934025,0.9704510233130711,0.23114521873933377,-0.2237221262545957,-0.1742849350562118,-0.40919552156776967,-0.23181956472472548,0.06863087179992362,0.3026359915513036,0.3099049394684308,0.013335337513580738
16.01,[M-H+HCOOH]-,1.302643415028517,1.1309077665345408,0.050790719292859166,-1.381834763027115,2.053450740154893,0.3272340544020142,-0.011647741108087107,0.9228116296867815,-0.5847196171252915,0.1335092561415996,-0.8668465059717829,0.22226784840606234,-0.5634764991944112,0.43988182274681314,0.3719556158326463,0.12374591338222625
16.17,[M-H+HCOOH]-,-0.5755370494697598,-2.925497781954702,-1.1012459561988093,-0.2945549352590233,0.050392021156676896,-0.8410066855566466,-0.8396615662930708,0.4094039886706357,-0.4859382367929137,-0.11596572791667877,-0.39403269556609677,-0.1575932152767987,0.1054457553076571,-0.1942737125778432,-0.03914875540304739,0.046122329193594096
17.07,[M-H+HCOOH]-,0.0874883237635398,-1.9595680142476688,-1.8196588767099469,-2.602619505541378,-1.0355110413242004,-1.5434216607597646,0.5602500004225509,-0.4718777073154843,-0.41427617819991047,-0.4647251391753962,-0.056958730578304535,0.33822917575134004,-0.005144206020519777,-0.18646341057555837,-0.08866416179041109,-0.0927833350395517
46.14,[M-H+HCOOH]-,1.1750444870179215,1.7709368648450028,-0.12632006577378374,-1.593469058038208,0.740192891294387,1.1433987773646264,0.31085753414851663,0.16122437308364004,1.3845195991740473,0.36391340994873644,0.4975012433642709,-0.2262733420317099,1.0215451909395044,-0.1870626185439366,-0.47372644488818866,-0.1903368767814393
37.23,[M-H]-,0.85226488536794,1.8291819267542448,0.28755690647199034,-0.16980742361541193,-0.6754590003305008,0.9632552781566961,-1.28899166570029,0.10465174134659927,0.006371657548135198,0.09438131726343675,0.03958032313314693,0.5379894351588974,-0.5497655666629735,-0.3381271656155736,0.4902486103321873,-0.5959171487692227
45.37,[M-H+HCOOH]-,1.330131661125864,1.4905345524935836,0.5042224868150761,-0.674510433992367,0.7701868811765094,1.3055463482508702,-0.5199226929150956,0.3458589564612675,0.4507602848660363,-0.24159863199953416,-0.02104058037436544,-0.11216647529785116,0.9664883758710304,-0.16644000146878704,-0.8521926689319921,0.1349790909190922
52.61,[M-H+HCOOH]-,-2.1015014688654836,-0.7877536762369618,3.1679051316514912,-0.0542630295308307,0.41926934247223874,-0.006124242869702275,0.8546908860759304,-0.8857679853083616,0.5939086183596717,-0.35778577832148223,-0.8745596796326089,-0.042455289046612395,-0.2868839909993271,-0.5358923756377697,-0.07359207420195907,0.3457411129788702
16.36,[M-H+HCOOH]-,-0.01567186774001388,-0.23732939995573896,-0.14781844574565095,-2.9826279747109243,-2.251703860396957,0.5345552123012709,1.658035622058858,0.363345502684935,-0.8660150890696301,-0.42971832194501436,-0.04863795809086131,-0.6608176371681028,0.04865069218091227,0.7443331583577134,-0.7960118850579929,-0.07906328746923072
25.43,[M-H]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.13704391421725312,-0.25741767978699254,-0.09036701148170306
45.86,[M-H+HCOOH]-,-1.8176544161330845,-3.254050048322633,0.25595147610617164,0.3017388079215013,0.8589027875354457,0.724054956463357,-0.37717319295639123,-1.0147656382342651,0.29116267904784887,0.11060814108053792,-0.19388973876110613,0.37775455817453046,0.19790478173373585,0.25083236303562634,-0.17666208123322422,-0.7417934347233115
19.42,[M-H+HCOOH]-,-1.219763093271669,-3.25323026168206,-0.32471047636419803,0.326749343650433,0.3112163008769205,-0.4553033169112748,-0.9779944023926165,0.4853712062046601,0.16798527051467357,0.2938307956728197,0.4089877615837448,-0.3897192367490525,-0.19225099902663517,0.22142214453393122,-0.08591973204581713,-0.05671207235355461
26.53,[M-H+HCOOH]-,1.0061687768533714,-0.5218787722140237,-1.071165483847608,1.896762844343074,-0.4671980288246165,0.5066801123982845,1.1036205874573386,0.08791534640991751,-0.17193514715685124,-0.1442496855833417,-0.6215638623880424,-0.37772347202371004,0.003004366476218077,0.21459178757335973,0.22699883480701183,-0.13297592290145752
20.75,[M-H+HCOOH]-,1.567029603618301,0.9275273007294634,0.4659712226409452,0.3388108106701509,0.22392445104079411,-0.9808565180390428,-0.29395963504430295,0.013492530588569942,-0.31258420742263127,-0.44741044885386155,-0.11202093835171857,-0.04955729351573444,1.138921290626631,-0.5162719440784853,0.5687942617545753,0.12534609266904975
43.68,[M-H+HCOOH]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.13704391421725312,-0.25741767978699254,-0.09036701148170306
18.62,[M-H+HCOOH]-,1.3022017265129344,1.2352547542355738,-0.44965557065302403,-2.2106475976374704,1.7989448077917738,0.1182686831663269,0.8244927466154317,0.6217482837758679,0.35407646365578627,0.6954860806397755,-0.3479481906754801,0.093703363692153,-0.40889304356440387,0.4087351419179623,0.6909639769917137,-0.09958649113388682
14.84,[M-H]-,-1.0781709371939012,-2.6557780626893854,-0.8941344668024535,-0.992685536881466,2.240004146728738,0.6440756035257146,-0.5997744417975671,1.151795162713575,-0.1300448388850467,0.14147302942045334,-0.328968491578991,-0.5133168888896187,0.09834127769710073,0.18655323912787486,-0.2433571287027532,0.14433411825888542
20.94,[M-H+HCOOH]-,-1.2917167673983738,-3.4028912679219023,-0.17378678994416571,0.3626895078230854,0.19334587048822158,-0.30055555118972593,-0.6895036359300246,0.47950300459890843,0.2926109423762796,0.32123014323359966,0.09642178629448478,-0.24310266828296148,-0.29108238601563013,-0.036885061576562905,-0.25175629556959034,-0.10848076080687805
20.75,[M-H+HCOOH]-,0.2642217691200744,0.34436661698375953,-2.525336419588124,0.43127638016767933,2.014359542700306,1.4773086506265092,0.9334692065507567,0.19513281649963207,0.5879839757910491,-3.7819006642406627,1.6784565123919373,-0.39644684850442463,-1.1987001290444406,-0.9599706187772238,0.019527716144344395,-0.23540308026338927
23.11,[M-H+HCOOH]-,-1.219763093271669,-3.25323026168206,-0.32471047636419803,0.326749343650433,0.3112163008769205,-0.4553033169112748,-0.9779944023926165,0.4853712062046601,0.16798527051467357,0.2938307956728197,0.4089877615837448,-0.3897192367490525,-0.19225099902663517,0.22142214453393122,-0.08591973204581713,-0.05671207235355461
36.47,[M-H+HCOOH]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.13704391421725312,-0.25741767978699254,-0.09036701148170306
52.93,[M-H+HCOOH]-,1.0454939791654727,-0.10009741186724712,-0.7141815679191982,1.7522583244035987,-0.2709291705532599,0.024780698364286445,0.6809009166993573,0.13191922958131727,0.47810703772437046,0.19045943821038366,-1.1015598595671405,-0.35728579860042514,-0.19321389057058933,-0.4167455249745245,-0.02934693751034544,-0.48548208104463086
28.03,[M-H+HCOOH]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.13704391421725312,-0.25741767978699254,-0.09036701148170306
15.3,[M-H]-,-0.8761228971523323,-3.038712088238383,-0.7239964778358993,0.08735678031958723,0.5332746379028941,-0.7682468085031388,-1.1134041441158795,0.6395375651430195,-0.2366419940265808,-0.18468534321632357,0.07264140435521593,-0.5802144640238205,1.477263248784356,-0.75817880864159,1.0389167760497564,0.3655796478888152
53.63,[M-H+HCOOH]-,-1.1355303114085873,-1.1257278811610423,2.4766546887965735,-0.03665905346517936,-0.3288476135882187,-0.9008446294138389,0.30402641933849944,1.0528863787765288,0.22827111719871593,0.15099655461489522,0.20975964436977526,-0.8482551212410867,-0.570207146976364,-0.3537119068213081,-0.06228952733028543,-0.083336295522244
14.96,[M-H]-,1.567029603618301,0.9275273007294634,0.4659712226409452,0.3388108106701509,0.22392445104079411,-0.9808565180390428,-0.29395963504430295,0.013492530588569942,-0.31258420742263127,-0.44741044885386155,-0.11202093835171857,-0.04955729351573444,1.138921290626631,-0.5162719440784853,0.5687942617545753,0.12534609266904975
49.6,[M-H]-,-7.065101420691079,3.3097938273294427,-1.1007532398684474,0.39722377874503584,-0.10975313983797877,-0.4234782433148969,-0.35573041166193187,0.21553923588442828,-0.15764465051093957,-0.11029445963438833,-0.4069010428420498,-0.14492301969661256,0.2613813469643797,0.042466284549497184,-0.029697762692438075,-0.3146658854051763
25.35,[M-H+HCOOH]-,1.567961063335197,0.8764402279898228,0.57485851279954,0.5245001079723076,-0.04335177946510395,-0.7633991958065834,-0.19835296395806157,-0.1719331209373727,-0.07834488566685441,-0.10717290437670357,0.04957397867254648,0.09681799279161724,-0.08156776617000844,0.13704391421725312,-0.25741767978699254,-0.09036701148170306
44.34,[M-H+HCOOH]-,1.330131661125864,1.4905345524935836,0.5042224868150761,-0.674510433992367,0.7701868811765094,1.3055463482508702,-0.5199226929150956,0.3458589564612675,0.4507602848660363,-0.24159863199953416,-0.02104058037436544,-0.11216647529785116,0.9664883758710304,-0.16644000146878704,-0.8521926689319921,0.1349790909190922
13.52,[M-H]-,0.6989757554544016,-1.0530913193488038,-1.6387432984628638,0.21086055042513208,-0.6684275553509639,1.4592501178523414,-1.4681115901977428,-0.2563750767080985,-0.00013322902028905002,0.3622530683674748,-0.1924471184167159,0.047632043416300236,-0.29381484474177433,-0.29915164103489955,0.0637806234823235,1.015013592213081
